num_threads,l2_assoc,accel_clock_time,num_accels,l2_size,total_time (ns),total_accel_time (ns),total_energy (nJ),fu_energy (nJ),spad_energy (nJ),llc_leakage_energy (nJ),llc_dynamic_energy (nJ),total_area (uM^2),fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
2,32,4,4,524288,882464,351736,31499.27,4328.58,401.67,15998.81,10770.22,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
2,16,1,8,1048576,376107,177437,13080.43,5301.48,546.82,6421.39,810.74,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,8,8,524288,1705464,662664,28256.25,7067.16,501.88,18510.77,2176.45,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,8,4,8,524288,915572,351132,19547.23,4388.48,353.21,11690.3,3115.25,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,16,2,8,1048576,554188,240562,15796.2,4936.56,559.26,9461.82,838.56,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,2,1,4194304,1047734,636686,50677.07,4528.07,1892.04,43309.13,947.82,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,4,8,524288,938556,385044,25106.83,5925.48,623.77,17015.74,1541.84,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,4,1,1048576,1333356,597072,27273.45,4237.7,918.04,19182.19,2935.51,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,2,1,1048576,796074,385308,20701.49,5345.4,980.31,11452.64,2923.14,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,8,8,524288,1715240,681944,34354.36,1185.68,525.37,31096.79,1546.52,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,16,4,8,1048576,938612,385104,23450.77,5925.48,623.79,16025.2,876.29,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,4,1,4194304,1580688,843068,73939.27,5652.65,1966.1,65339.32,981.2,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,1,8,1048576,344155,143683,12354.34,3701.02,740.13,4951.15,2962.04,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,8,8,524288,1702336,661328,32422.12,7066.09,502.29,21735.94,3117.81,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,4,4,8,1048576,901572,345948,20644.57,4335.47,348.84,12970.38,2989.88,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,16,4,4,1048576,871880,346372,25658.13,4332.35,402.03,14885.87,6037.89,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
2,32,8,4,524288,1639448,659840,48095.81,7021.63,552.75,29722.7,10798.73,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
2,32,2,8,1048576,554188,240562,25319.22,4936.52,559.27,18238.66,1584.77,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,1,4,1048576,338250,149367,51279.22,27553.02,1303.32,11132.01,11290.87,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
2,16,8,8,1048576,1715240,681944,39059.91,8150.82,745.34,29284.81,878.95,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,4,8,1,4194304,2584432,1206520,117932.1,8021.28,2096.54,106830.08,984.19,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,16,8,4,1048576,1630120,657888,35783.09,1660.32,227.47,27831.53,6063.77,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
4,4,1,2,65536,534841,317983,6923.83,4370.9,1033.66,1366.87,152.4,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,8,1,1048576,2401928,1021120,45510.5,6943.59,1070.22,34555.1,2941.58,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,16,1,4,2097152,337214,148176,19763.74,3447.82,321.74,9328.96,6665.22,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
2,4,2,8,1048576,516114,202772,14055.64,3370.26,284.64,7425.02,2975.72,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,1,8,1048576,376107,177438,19758.43,5301.5,546.82,12377.91,1532.21,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,16,1,8,2097152,376106,177435,17157.6,5301.49,546.82,10404.9,904.4,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,2,4,1048576,502742,203460,31623.65,3368.95,338.3,16545.54,11370.87,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
2,8,2,8,1048576,515012,201840,15405.99,3378.59,285.3,8170.61,3571.48,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,16,2,4,2097152,502742,203456,24327.54,3368.82,338.3,13908.26,6712.16,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
4,4,1,1,2097152,524038,275907,21988.3,5453.96,901.79,10836.53,4796.03,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,4,8,1048576,938556,385044,39093.76,5925.47,623.77,30888.44,1656.08,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,4,4,1048576,871264,345644,44812.19,4328.36,401.66,28673.82,11408.35,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
2,16,2,8,2097152,554188,240562,21762.7,4936.51,559.26,15331.5,935.42,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,8,1,8,1048576,340751,142300,12942.03,3702.34,281.66,5405.98,3552.05,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,2,2,65536,725490,407354,5268.57,2303.22,956.74,1854.1,154.52,3464470,1184702,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,4,2,65536,1107284,583588,9899.67,5762.31,1149.61,2829.83,157.93,3444070,1164301,2279780,0,0,0,0,0,39,276,70,36,3266
2,16,4,8,2097152,938568,385056,33491.89,5925.31,623.77,25965.3,977.51,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,8,8,1048576,1715240,681944,67006.73,8150.7,745.34,56449.58,1661.11,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,8,4,8,1048576,902232,347032,27184.99,8709.47,572.49,14313.82,3589.2,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,8,8,1048576,1690808,657224,34868.41,7051.45,501.01,24324.64,2991.31,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,4,2,1,2097152,795758,384948,25317.96,3072.37,980.05,16455.4,4810.14,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,4,1,2097152,1333704,598952,37574.11,4245.14,918.72,27579.53,4830.72,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,16,8,8,2097152,1715240,681944,57328.49,8150.9,745.34,47451.77,980.48,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,4,1,2,131072,511391,319340,7128.08,4412.23,1035.37,1523.02,157.46,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,8,2,65536,1865280,903176,13876.97,8055.33,893.85,4767,160.79,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
2,32,2,8,2097152,554190,240564,31171.21,4936.48,1320.83,23214.02,1699.88,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,1,8,2097152,341755,142990,15939.9,3719,283.09,7067.12,4870.69,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,32,1,4,2097152,337212,148173,30007.6,3447.82,321.74,14125.2,12112.84,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
2,16,4,4,2097152,871264,345648,35402.21,4328.3,236.27,24103.34,6734.29,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
2,32,8,4,1048576,1630120,657888,69187.85,3713.17,366.45,53648.23,11460,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
2,8,8,8,1048576,1690304,656504,37961.03,7052.75,501.14,26816.5,3590.63,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,4,4,8,2097152,902232,347028,28283.75,4354.92,350.61,18657.17,4921.06,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,16,8,4,2097152,1630120,657888,59424.24,7010.76,551.76,45096.94,6764.78,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
2,32,1,8,2097152,376107,177437,23246.22,5301.47,546.81,15754.45,1643.49,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,8,1,2097152,2398584,1020680,62447.88,6941.73,1070.07,49600.08,4836.01,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,16,1,8,4194304,376107,177436,25581.04,5301.46,546.82,18654.98,1077.78,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,2,2,131072,703156,410584,7975.1,4644.35,1075.43,2094.14,161.18,3464470,1184702,2279780,0,0,0,0,0,39,276,70,36,3266
2,16,1,4,4194304,337211,148171,32027.75,6895.62,462.34,16725.73,7944.06,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
4,4,4,2,131072,1084636,581352,10305.88,5761.28,1149.52,3230.26,164.81,3444070,1164301,2279780,0,0,0,0,0,39,276,70,36,3266
2,32,4,8,2097152,938568,385056,47640.36,5925.29,623.77,39314.92,1776.36,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,16,2,8,4194304,554188,240562,34098.39,4936.54,559.26,27487.84,1114.75,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,2,8,2097152,515012,201832,19210.26,3378.51,285.3,10649.88,4896.56,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,2,4,2097152,502742,203456,36964.24,3368.83,338.3,21058.96,12198.15,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
2,16,4,8,4194304,938560,385052,54266.76,5925.31,623.77,46552.76,1164.91,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,8,8,2097152,1715240,681944,76368.23,2322.76,415.39,71848.32,1781.76,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,16,2,4,4194304,502742,203410,36642.36,3368.03,338.22,24936.1,8000,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
2,32,4,4,2097152,871264,345644,53464,4328.3,401.66,36495.68,12238.36,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
2,8,2,8,2097152,515014,201834,21055.56,3378.47,441.92,12287.15,4948.01,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,1,1,4194304,524033,275983,31932.12,2727.25,901.84,21661.43,6641.6,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,1,8,2097152,340286,142194,17018.4,3698.29,281.31,8118.51,4920.29,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,1,2,262144,499546,316009,8472.74,4368.46,1033.41,2874.42,196.44,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,8,2,131072,1830952,900528,14948.46,8054.14,1274.88,5452.94,166.5,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
2,16,8,8,4194304,1715240,681944,95140.91,8150.87,745.34,85076.25,1168.45,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,32,2,8,4194304,554188,240560,40620.11,4943.72,559.92,33281.32,1835.15,13843210,4724115,9119120,0,0,0,0,0,153,1060,270,124,13058
4,4,4,1,4194304,1333704,598956,66984.26,4245.1,918.72,55129.99,6690.45,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,2,1,4194304,795484,384762,46672.8,6143.37,979.92,32882.13,6667.38,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,8,2097152,902232,347020,31203.45,4354.74,350.59,21525.36,4972.76,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,8,8,2097152,1690832,656872,47441.64,7053.64,501.22,34964.55,4922.23,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,8,1,1,65536,803997,529301,9313.65,4297.69,2043.42,2648.29,324.25,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,1,4,4194304,337213,148174,37100.16,3447.81,321.74,20251.06,13079.56,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
2,32,1,8,4194304,376107,177438,30209.34,5301.44,546.82,22586.8,1774.28,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,2,2,262144,695872,407354,10128.71,4608.77,1308.6,4004.09,207.25,3464470,1184702,2279780,0,0,0,0,0,39,276,70,36,3266
2,32,8,4,2097152,1630120,657888,82922.84,1979.83,366.45,68282.79,12293.76,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
2,16,4,4,4194304,871264,345640,55971.28,4328.38,401.66,43214.87,8026.37,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
4,4,4,2,262144,1080388,576572,13275.31,5702.6,1145.73,6216.62,210.37,3444070,1164301,2279780,0,0,0,0,0,39,276,70,36,3266
2,32,4,8,4194304,938560,385048,64592.68,5925.48,385,56364.47,1917.73,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,8,8,8,2097152,1690832,656872,52868.4,7053.53,501.22,40339.7,4973.95,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,8,2,1,65536,1069102,636734,10270.62,4526.51,1892.06,3521.53,330.52,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,1,8,4194304,340782,142400,24816.45,3702.9,281.71,14086.56,6745.28,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
2,16,8,4,4194304,1630120,657888,96479.51,7010.77,551.76,80854.28,8062.7,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
2,4,4,8,4194304,902232,347028,48815.45,4354.62,350.59,37294.66,6815.58,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,8,1,4194304,2398584,1020680,113857.41,6941.7,1070.07,99147.87,6697.78,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,32,8,8,4194304,1715240,681944,113827.13,8150.88,745.34,103007.37,1923.55,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,4,8,2,262144,1824464,898944,20037.46,8048.57,1273.92,10498.08,216.89,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
4,4,1,2,524288,499518,316400,12483.22,4376.14,2395.05,5421.67,290.37,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,1,1,65536,731156,279058,8394.22,2747.29,803.92,2408.36,2434.66,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,16,1,8,65536,581685,260304,11199.44,2898.06,237.48,2524.7,5539.21,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
2,32,2,4,4194304,502742,203414,47069.68,3368.03,338.22,30191.77,13171.66,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
4,8,4,1,65536,1595464,846452,13238.2,5675.59,1967.32,5255.31,339.98,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,4,4,4194304,871264,345644,70268.15,4328.36,401.66,52323.06,13215.06,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
2,4,2,8,4194304,515012,201834,31733.95,3378.47,285.3,21288.54,6781.65,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,1,2,65536,578579,263395,6051.92,2850.29,568.55,1478.65,1154.43,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
2,16,2,8,65536,742388,331166,12264.96,3204.86,275.16,3222.2,5562.75,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
4,8,1,1,131072,779605,528917,9323.07,4294.35,1853.36,2879.02,296.34,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,2,8,4194304,515012,201832,33540.97,3378.54,285.3,22960.99,6916.15,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,1,8,4194304,340286,142194,26028.13,3698.31,281.31,15171.11,6877.4,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,8,2,1,65536,977880,387122,9585.52,3086.02,842.7,3221.05,2435.75,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,2,2,524288,695526,406800,13533.68,4607.18,1074.34,7549.1,303.06,3464280,1184511,2279780,0,0,0,0,0,39,276,70,36,3265
4,4,4,2,65536,1102060,506088,8867.43,4317.5,574.43,2816.48,1159.02,3444260,1164492,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,8,1,65536,2615664,1205776,19071.5,8017.22,2096.28,8615.76,342.24,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
4,4,4,2,524288,1082912,580260,18933.63,5722.77,1147.07,11753.71,310.08,3444260,1164492,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,2,2,65536,747474,344006,6744.67,3179.28,499.69,1910.28,1155.42,3464280,1184511,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,2,1,131072,1050434,636618,10608.54,4525.58,1892.01,3879.17,311.78,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,8,4,1,65536,1482164,600872,12504.93,4258.13,919.41,4882.11,2445.28,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,1,1,65536,800944,529403,10354.45,4296.93,1853.54,3476.35,727.63,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,8,4194304,902232,347028,51880.57,4354.67,350.58,40224.57,6950.75,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,8,8,4194304,1690832,656872,84078.09,7053.7,314.95,69892.23,6817.21,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,32,8,4,4194304,1630120,657888,118732.93,7010.74,551.76,97895.55,13274.88,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
4,4,8,2,524288,1828640,902248,29479.38,8040.08,1273.83,19847.69,317.78,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
4,8,8,1,65536,2535120,1022424,18830.84,6952.7,1070.69,8350.46,2457,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,32,1,8,65536,578566,261138,20361.38,2893.05,237.33,5563.98,11667.01,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,1,2,1048576,498280,315569,43580.74,33613.46,2390.41,7168.46,408.41,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,4,1,131072,1580564,843472,13779.56,5656.31,1966.25,5836.9,320.11,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,16,4,8,65536,1086768,452928,15011.63,4349.41,349.49,4716.92,5595.81,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,8,2,65536,1857848,846712,13626.93,6987.95,724.14,4748.01,1166.83,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
4,16,2,1,65536,1065846,636952,23764.8,15827.67,2577.79,4626.11,733.23,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,1,1,65536,725767,279701,12120.19,2749.89,804.15,3150.06,5416.1,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,16,8,8,65536,1838816,732208,14799.87,1021.94,175.66,7981.05,5621.22,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,8,8,8,4194304,1690832,656872,89564.42,7053.73,175.24,75383.04,6952.41,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,8,1,1,262144,777429,529640,12255.3,4297.87,1853.62,5755.58,348.22,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,4,1,65536,1585380,845440,11173.16,1802.07,1739.43,6881.06,750.61,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,8,1,1,131072,660311,279806,8383.12,2752.06,804.18,2438.48,2388.4,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,2,2,1048576,695526,406856,16114.23,4607.62,1074.36,10006.12,426.14,3464470,1184702,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,8,1,131072,2592624,1206496,20016.67,8021.46,2096.54,9574.35,324.32,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,32,2,8,65536,740034,326530,22287.42,3223.83,275.85,7116.8,11670.94,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,16,1,8,131072,495275,209165,11690.6,3009.11,244.22,3115.47,5321.8,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,8,2,1,262144,1047736,636686,14532.53,4528.08,1892.04,7756.76,355.66,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,1,2,131072,512088,232709,6142.54,2930.41,466.33,1525.1,1220.69,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,16,1,1,131072,777570,528689,11687.62,4293.97,1853.28,4891.21,649.16,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,4,2,1048576,1082552,579804,22734.76,5730.74,993.63,15574.03,436.37,3444260,1164492,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,2,1,131072,913764,389544,12146.82,5401.49,983.35,3374.46,2387.52,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,4,8,65536,1083012,453124,26870.24,4367.77,351.16,10415.16,11736.14,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
4,16,2,1,65536,970656,388508,13574.08,3095.85,843.19,4212.96,5422.08,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,8,1,65536,2607664,1204944,22205.68,8014.1,2095.98,11318.1,777.51,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,16,2,8,131072,660982,268806,13033.68,3267.48,278.74,4157.83,5329.63,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,4,2,131072,1041588,477272,9191.51,4294.81,572.31,3102.06,1222.33,3444070,1164301,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,2,2,131072,676576,308792,6913.12,3176.24,499.74,2014.98,1222.16,3464470,1184702,2279780,0,0,0,0,0,39,276,70,36,3266
4,4,8,2,1048576,1828640,902960,31832.29,4021.16,1056.74,26307.55,446.84,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
4,8,4,1,262144,1580692,843084,19689.45,5652.74,1966.11,11702.42,368.18,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,1,2,2097152,498279,315568,16378.79,4368.87,1033.29,10303.86,672.77,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,16,2,1,131072,1050180,637370,13936.33,4529.78,2120.99,6606.03,679.53,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,8,4,1,131072,1432668,601728,12866.99,4262.28,919.71,5290.73,2394.28,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,4,1,65536,1472896,600576,16975.97,4254.08,919.3,6392.84,5409.75,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,4,1,131072,1581832,843760,18268.43,5660.56,1966.35,9950.32,691.19,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
4,8,1,1,524288,777428,529639,16494.23,4297.88,1853.62,9926.43,416.29,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,8,8,1,131072,2478968,1023416,19589.86,6959.38,1071.05,9154.63,2404.8,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
4,4,2,2,2097152,695526,406792,20766.12,4607.11,1074.34,14382.71,701.97,3464470,1184702,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,8,1,262144,2584432,1206520,29620.56,8021.26,2096.54,19133.45,369.3,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,32,8,8,65536,1835728,732960,37055.73,7081.98,502.77,17653.92,11817.05,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
4,16,1,1,131072,655457,279728,12876.61,2752.33,804.16,4123.07,5197.05,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,8,2,1,524288,1047734,636684,20223.19,4528.06,1892.04,13377.78,425.3,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,1,1,262144,777428,529640,14741.56,4297.88,1853.62,7909.4,680.66,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,8,1,65536,2521344,1023392,24157,6954.04,795.6,10943.44,5463.92,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,16,4,8,131072,1019460,397144,16504.07,4392.39,352.63,6412.79,5346.26,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
4,8,1,1,262144,590204,279069,26763.84,18253.97,1504.88,4369.49,2635.5,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,8,2,131072,1802880,821544,14001.6,7001.53,400.95,5369.34,1229.78,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
2,16,8,8,131072,1774344,689640,24112.32,7083.11,503.32,11161.3,5364.6,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,32,1,8,131072,496149,210026,19275.37,3003.53,244.06,4942.96,11084.82,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
4,4,4,2,2097152,1083036,579516,31574.89,7541.55,916.36,22395.99,720.98,3444260,1164492,2279780,0,0,0,0,0,39,276,70,36,3266
4,16,8,1,131072,2596320,1205968,27153.54,8018.5,2096.35,16331.84,706.85,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,32,2,8,131072,657520,265154,21206.8,3270.26,279.2,6550.64,11106.7,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
4,8,4,1,524288,1580688,843092,28544.4,5652.77,2268.64,20182.7,440.29,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,16,1,8,262144,414488,167965,16088.72,6230.43,390.09,4216.92,5251.28,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,8,2,2097152,1828640,902960,47866.7,8042.34,1274.03,37814.26,736.07,3452490,1172725,2279780,0,0,0,0,0,41,276,70,36,3266
4,8,2,1,262144,853064,387180,12887.39,3088.55,842.72,6315.53,2640.59,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,16,2,1,131072,913434,387558,14888.09,3089.15,842.85,5745.85,5210.23,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,1,2,262144,453257,215703,10680.71,5981.93,585,2608.07,1505.7,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,16,2,1,262144,1047732,636684,17774.92,4528.07,1892.04,10659.42,695.4,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,32,4,8,131072,1020712,396960,26059.62,4399.08,352.63,10169,11138.92,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
4,4,1,2,4194304,498280,315569,26931.03,4369.03,1033.29,20596.9,931.81,3538610,1258834,2279780,0,0,0,0,0,39,276,70,36,3266
4,8,1,1,1048576,777428,529642,18973.79,4297.89,1853.62,12333.82,488.46,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
4,4,4,2,262144,999100,462688,12155.48,4317.56,574.72,5748.88,1514.31,3444070,1164301,2279780,0,0,0,0,0,39,276,70,36,3266
