num_threads	l2_assoc	accel_clock_time	soc_interface	num_accels	l2_size	total_time (ns)	total_accel_time (ns)	total_energy (nJ)	fu_energy (nJ)	spad_energy (nJ)	llc_leakage_energy (nJ)	llc_dynamic_energy (nJ)	total_area (uM^2)	fu_area	mem_area	num_sp_multiplier	num_sp_adder	num_dp_multiplier	num_dp_adder	num_trig_unit	num_multiplier	num_adder	num_bit_wise	num_shifter	num_register
2	32	8	acp	2	524288	1746160.00	807168.00	50062.39	6984.19	724.26	31657.36	10696.59	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
2	32	8	dma	4	131072	1662144.00	685456.00	22757.86	4057.11	648.72	16559.36	1492.67	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	8	1	dma	8	1048576	376107.00	177436.00	12294.18	5301.43	546.82	5966.90	479.03	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	32	2	dma	4	262144	554708.00	255252.00	16080.66	4804.82	675.98	9148.02	1451.85	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	8	4	dma	8	1048576	938612.00	385108.00	21958.15	5925.62	623.79	14890.99	517.76	13763710.00	4644643.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
2	16	1	dma	4	524288	387758.00	199005.00	10388.86	4734.28	645.15	4252.43	757.01	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	1	dma	4	262144	387758.00	199006.00	13160.42	4734.24	645.16	6394.75	1386.28	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	1	acp	4	2097152	337213.00	148175.00	23769.35	11211.67	743.38	6973.19	4841.10	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	4	dma	8	1048576	938568.00	385056.00	20244.02	5925.39	385.00	13502.61	431.02	13763710.00	4644643.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
2	16	1	acp	2	2097152	381888.00	198563.00	20564.64	2917.97	464.89	10564.86	6616.92	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	2	acp	2	1048576	567802.00	280494.00	33611.94	3153.65	498.08	18686.70	11273.50	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	8	8	dma	8	1048576	1715240.00	681944.00	36627.58	8150.81	745.34	27212.11	519.33	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
2	16	2	dma	4	524288	554710.00	255256.00	12356.94	4804.82	675.98	6083.34	792.81	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	1	dma	8	2097152	376106.00	177435.00	14524.07	5301.49	788.22	7777.46	656.89	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	4	2	dma	8	2097152	554188.00	240562.00	17635.28	4936.59	559.26	11460.00	679.43	13843210.00	4724115.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13058.00
2	8	8	acp	4	1048576	1630104.00	657888.00	37007.26	7010.59	551.75	25861.44	3583.49	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	16	2	acp	2	2097152	567562.00	280254.00	26006.82	3152.68	497.96	15701.49	6654.69	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	4	dma	4	262144	910004.00	386160.00	20027.20	2937.18	587.17	15007.42	1495.42	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	4	acp	4	2097152	871264.00	345640.00	27637.66	4328.34	401.66	18016.78	4890.88	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	4	acp	2	1048576	947480.00	452696.00	45113.52	2146.03	463.86	31182.14	11321.50	3444260.00	1164492.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	16	4	dma	4	524288	910004.00	386156.00	14672.74	3289.22	587.17	9979.74	816.61	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	2	acp	4	2097152	503396.00	202730.00	18978.30	3361.12	337.60	10409.68	4869.91	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	8	dma	4	524288	1657272.00	681224.00	27979.62	8105.39	867.26	18174.80	832.17	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	32	8	dma	4	262144	1657272.00	681224.00	31844.56	2450.69	538.88	27331.07	1523.93	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	4	8	dma	8	2097152	1715240.00	681944.00	45077.71	8150.94	745.34	35469.28	712.16	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
2	32	2	dma	4	524288	554710.00	255254.00	17054.74	4804.88	675.97	10056.73	1517.16	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	8	2	acp	4	2097152	502742.00	203458.00	20627.56	3368.86	338.30	11994.37	4926.03	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	1	dma	4	1048576	387758.00	199005.00	12823.01	4734.22	645.15	6620.31	823.32	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	8	2	dma	8	2097152	554188.00	240562.00	19277.22	4936.55	432.34	13221.76	686.56	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	8	1	acp	4	2097152	337212.00	148174.00	16706.30	3447.82	321.74	8045.17	4891.57	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	8	1	dma	8	2097152	376106.00	177435.00	17174.97	5301.46	2236.62	8973.10	663.79	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	16	8	acp	2	2097152	1741624.00	804856.00	59085.83	3659.24	539.23	48181.68	6705.69	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
2	16	4	acp	2	2097152	948564.00	452796.00	37799.80	4295.14	573.32	26241.83	6689.50	3444260.00	1164492.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	4	8	acp	4	2097152	1630120.00	657888.00	42966.36	3977.80	366.45	33709.09	4913.02	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	8	4	dma	8	2097152	938560.00	385048.00	29658.86	5925.56	623.78	22392.07	717.45	13763520.00	4644452.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	32	1	dma	4	524288	387759.00	199006.00	13857.97	4734.22	645.15	7029.95	1448.64	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	1	acp	2	2097152	381979.00	198653.00	31408.91	2918.48	464.93	16000.41	12025.08	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	8	acp	2	1048576	1741624.00	804856.00	76196.20	6979.19	539.23	57317.89	11359.89	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
2	8	4	acp	4	2097152	871268.00	345648.00	30459.01	4328.45	401.67	20786.62	4942.27	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	4	dma	8	2097152	938556.00	385044.00	26667.64	5925.56	623.77	19408.31	710.00	13763710.00	4644643.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
2	8	8	dma	8	2097152	1715240.00	681944.00	50537.83	8150.84	745.34	40922.02	719.63	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
2	16	2	dma	4	1048576	554708.00	255252.00	15813.83	4804.90	675.98	9470.70	862.26	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	2	acp	2	2097152	567558.00	280244.00	37870.20	1576.19	426.31	23773.98	12093.72	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	4	dma	4	524288	910004.00	386160.00	20421.97	1852.88	508.30	16498.10	1562.69	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	4	dma	4	1048576	910004.00	386160.00	23044.23	5874.38	744.93	15536.77	888.14	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	1	acp	2	4194304	381987.00	198653.00	30210.50	2912.58	464.78	18946.63	7886.50	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	4	1	dma	8	4194304	376107.00	177437.00	22304.88	5301.48	546.82	15546.76	909.82	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
2	4	1	acp	4	4194304	337214.00	148174.00	24834.72	3447.81	743.53	13939.08	6704.30	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	2	dma	8	4194304	554190.00	240564.00	29344.79	4936.49	559.27	22908.00	941.03	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	8	8	acp	4	2097152	1630120.00	657888.00	51418.30	7010.66	551.76	38891.24	4964.64	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	16	8	dma	4	1048576	1657272.00	681224.00	38172.85	8105.41	867.26	28295.10	905.07	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	32	4	acp	2	2097152	947480.00	452696.00	54443.34	2146.05	463.86	39688.23	12145.20	3444260.00	1164492.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	8	dma	4	524288	1657272.00	681224.00	40611.12	8105.54	867.26	30045.84	1592.48	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	16	2	acp	2	4194304	567550.00	280242.00	39732.39	3152.31	497.97	28150.59	7931.52	3464280.00	1184511.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	2	dma	4	1048576	554710.00	255254.00	25366.20	4804.82	675.98	18255.84	1629.57	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	4	acp	4	4194304	871264.00	345644.00	47518.39	4328.37	401.67	36014.57	6773.78	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	1	dma	4	2097152	387758.00	199006.00	17025.14	4734.31	645.15	10727.25	918.43	7069330.00	2509789.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6530.00
2	32	1	dma	4	1048576	387758.00	199008.00	19696.74	4734.26	645.16	12761.35	1555.98	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	2	acp	4	4194304	502742.00	203458.00	31240.10	3368.93	338.30	20781.34	6751.52	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	8	dma	8	4194304	1715240.00	681944.00	80783.74	8150.89	745.34	70901.16	986.36	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
2	8	2	dma	8	4194304	554190.00	240562.00	31163.07	4936.48	559.27	24707.67	959.65	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	8	1	dma	8	4194304	376106.00	177435.00	23544.20	5301.48	546.81	16768.08	927.82	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	8	4	dma	8	4194304	938556.00	385056.00	49396.17	5925.55	623.78	41844.02	1002.83	13763520.00	4644452.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	8	2	acp	4	4194304	502742.00	203456.00	33006.55	3368.88	338.30	22413.95	6885.42	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	2	dma	4	2097152	554708.00	255252.00	21788.61	4804.88	675.97	15345.89	961.87	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	8	acp	2	4194304	1741624.00	804856.00	102079.95	6978.96	723.80	86384.90	7992.29	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
2	8	1	acp	4	4194304	337212.00	148173.00	25640.91	3447.85	321.74	15034.06	6837.26	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	4	acp	2	4194304	948568.00	452804.00	59890.31	4294.85	573.30	47049.16	7973.00	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	8	acp	2	2097152	1741624.00	804856.00	92519.83	6979.15	400.80	72953.49	12186.39	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
2	32	4	dma	4	1048576	910004.00	386172.00	38246.71	5874.52	744.94	29948.78	1678.48	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	1	acp	2	4194304	381829.00	198289.00	39289.39	2909.61	464.53	22930.44	12984.81	3538410.00	1258643.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
4	4	1	dma	1	65536	810815.00	530642.00	8381.51	4305.55	1853.98	2072.16	149.81	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	8	8	dma	8	4194304	1715240.00	681944.00	86373.25	8150.80	745.34	76471.23	1005.88	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
2	16	4	dma	4	2097152	910004.00	386156.00	32785.09	5874.35	744.92	25175.08	990.73	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	4	dma	8	4194304	938556.00	385044.00	46647.05	5925.40	942.12	38796.15	983.38	13763520.00	4644452.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	8	4	acp	4	4194304	871260.00	345636.00	50481.85	4328.33	401.66	38843.73	6908.12	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	8	acp	4	4194304	1630120.00	657888.00	81425.24	7010.68	227.47	67382.64	6804.45	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	32	8	dma	4	1048576	1657272.00	681224.00	65224.98	8105.43	867.26	54541.82	1710.48	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	16	1	acp	4	65536	569443.00	260290.00	11252.72	2891.59	397.62	2471.56	5491.94	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	2	acp	2	4194304	567550.00	280238.00	50793.60	3152.94	497.98	34083.76	13058.91	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
2	32	2	dma	4	2097152	554708.00	255250.00	30464.47	4804.85	675.97	23235.72	1747.93	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	8	dma	4	2097152	1657272.00	681224.00	55502.05	8105.45	538.88	45848.10	1009.62	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	32	1	dma	4	2097152	387759.00	199006.00	24801.10	4734.24	2155.34	16242.53	1668.99	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	4	1	acp	1	65536	739988.00	279824.00	6592.71	2750.86	804.19	1891.15	1146.51	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	16	1	dma	4	4194304	387759.00	199008.00	60356.86	37874.09	2155.35	19232.92	1094.50	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	8	8	acp	4	4194304	1630120.00	657888.00	87178.12	7010.67	551.76	72676.29	6939.40	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	4	1	acp	8	65536	597496.00	278885.00	5803.30	2866.32	235.67	1526.99	1174.32	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
2	32	4	acp	2	4194304	948564.00	452792.00	74959.99	4294.30	573.24	56965.25	13127.20	3444260.00	1164492.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
4	4	2	dma	1	65536	1074102.00	637462.00	9320.39	4530.57	1892.32	2745.03	152.48	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	16	2	acp	4	65536	725678.00	330692.00	12187.20	3204.93	327.38	3149.67	5505.21	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	4	4	dma	1	65536	1597732.00	845456.00	11874.84	5668.82	1966.96	4083.24	155.81	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	16	2	dma	4	4194304	554708.00	255250.00	34140.71	4804.84	675.97	27513.63	1146.27	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	4	acp	8	65536	1103360.00	462768.00	8710.61	4360.55	350.21	2819.80	1180.05	13763520.00	4644452.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	32	4	dma	4	2097152	910004.00	386160.00	46538.09	5874.34	744.93	38118.43	1800.39	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	4	1	dma	1	131072	786852.00	530108.00	8653.85	4301.33	1853.79	2343.40	155.33	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
4	4	8	dma	1	65536	2621056.00	1206072.00	16971.56	8017.92	2096.38	6698.50	158.75	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
2	4	2	acp	8	65536	759784.00	345582.00	6611.50	3215.67	275.49	1941.74	1178.60	13843210.00	4724115.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13058.00
4	4	2	acp	1	65536	988046.00	388150.00	7607.63	3091.31	843.07	2525.10	1148.16	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
4	4	4	acp	1	65536	1492024.00	600672.00	10139.21	4256.94	919.34	3813.09	1149.84	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	16	4	dma	4	4194304	910004.00	386160.00	52936.49	5874.50	744.93	45136.38	1180.67	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	8	dma	4	2097152	1657272.00	681224.00	80227.57	8105.46	867.26	69420.14	1834.71	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	16	8	acp	4	65536	1777008.00	741744.00	20905.27	7057.41	554.39	7712.78	5580.68	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	8	2	acp	8	65536	748718.00	335226.00	8465.22	3222.75	276.19	2466.21	2500.08	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	16	4	acp	4	65536	1064028.00	460872.00	14906.02	4346.64	401.95	4618.22	5539.21	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	8	acp	2	4194304	1741624.00	804856.00	125176.98	6979.25	446.94	104591.84	13158.96	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
2	32	2	dma	4	4194304	554710.00	255256.00	40680.56	4804.90	675.98	33312.67	1887.03	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	32	1	acp	4	65536	569590.00	254348.00	20259.39	2936.27	291.95	5477.66	11553.50	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	8	dma	4	4194304	1657272.00	681224.00	88275.48	4222.95	648.34	82201.02	1203.18	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
2	8	1	acp	8	65536	588660.00	263276.00	7557.12	2892.38	237.13	1938.99	2488.62	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
4	4	8	acp	1	65536	2548840.00	1024944.00	15706.72	6965.06	1071.60	6513.94	1156.12	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
2	32	1	dma	4	4194304	387759.00	199009.00	31977.93	4734.23	2155.34	23286.56	1801.81	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	4	2	dma	1	131072	1052340.00	637598.00	9718.16	4532.53	1892.37	3134.08	159.18	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	16	1	acp	4	131072	487003.00	209065.00	11663.34	3028.78	298.04	3063.43	5273.09	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	4	4	dma	1	131072	1578624.00	845052.00	12494.98	5665.65	1966.82	4701.46	161.05	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	16	1	dma	8	65536	400725.00	179624.00	9224.00	5467.13	1303.60	1739.27	713.99	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	32	2	acp	4	65536	719562.00	325274.00	22042.84	3206.95	327.50	6919.92	11588.46	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	8	acp	8	65536	1837832.00	736824.00	13491.89	7104.13	504.03	4696.86	1186.88	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
2	8	4	acp	8	65536	1097464.00	461972.00	11068.34	4373.19	573.76	3614.95	2506.44	13763710.00	4644643.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
4	4	1	acp	1	131072	664138.00	277876.00	6735.44	2740.63	803.49	1977.94	1213.38	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
4	4	1	dma	1	262144	777822.00	529101.00	10820.35	4295.88	1853.43	4475.63	195.41	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
2	32	4	dma	4	4194304	910004.00	386164.00	63212.52	5874.37	744.93	54649.56	1943.66	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	4	8	dma	1	131072	2607792.00	1205688.00	12488.56	2675.84	1879.91	7766.53	166.28	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
2	16	2	dma	8	65536	571776.00	238958.00	8939.35	4908.85	809.59	2481.69	739.21	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
2	32	4	acp	4	65536	1054280.00	453480.00	24366.68	2316.60	291.34	10138.85	11619.88	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	16	2	acp	4	131072	643428.00	265602.00	12923.47	3257.95	331.08	4047.41	5287.03	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
2	4	1	acp	8	131072	505418.00	215441.00	5983.75	2993.81	243.62	1505.24	1241.08	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
2	8	8	acp	8	65536	1833560.00	741848.00	16164.12	7099.83	503.96	6039.58	2520.74	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
