cycle_time	cache_size	cache_assoc	cache_hit_latency	tlb_hit_latency	tlb_entries	l2cache_size	cycle	avg_power	fu_power	avg_fu_dynamic_power	avg_fu_leakage_power	avg_mem_power	avg_mem_dynamic_power	avg_mem_leakage_power	total_area	fu_area	mem_area	num_sp_multiplier	num_sp_adder	num_dp_multiplier	num_dp_adder	num_trig_unit	num_multiplier	num_adder	num_bit_wise	num_shifter	num_register
2	32768	4	1	1	2	131072	519732	53.005	40.5036	38.4539	2.0497	12.5013	10.1912	2.31017	660325.0	205137.0	455188.0	0	0	8	8	0	0	0	0	9	49
4	16384	2	2	4	1	524288	597539	20.3832	16.9542	15.3337	1.62058	3.42897	2.19804	1.23093	417097.0	182476.0	234621.0	0	0	8	8	0	0	0	0	9	49
4	32768	1	1	2	16	524288	395499	34.5494	24.6158	23.0047	1.61112	9.93356	7.74554	2.18802	715880.0	181710.0	534170.0	0	0	8	8	0	0	0	0	9	45
1	32768	4	2	1	4	262144	599677	118.587	86.6806	83.2727	3.40786	31.9065	29.5963	2.31017	724048.0	268860.0	455188.0	0	0	8	8	0	0	0	0	9	49
2	16384	2	2	2	4	1048576	493899	50.928	42.4289	40.3792	2.0497	8.49903	7.2681	1.23093	439758.0	205137.0	234621.0	0	0	8	8	0	0	0	0	9	49
4	65536	2	2	4	1	262144	528727	28.5295	18.955	17.3415	1.61348	9.57452	5.44831	4.12621	1034400.0	181901.0	852502.0	0	0	8	8	0	0	0	0	9	46
2	131072	1	4	1	1	524288	506166	70.8469	41.8069	39.7761	2.03077	29.0401	20.4614	8.57863	2135260.0	203606.0	1931650.0	0	0	8	8	0	0	0	0	9	41
2	65536	8	4	2	4	262144	400852	79.3201	52.3249	50.2847	2.04024	26.9952	22.4719	4.52326	1089020.0	204371.0	884645.0	0	0	8	8	0	0	0	0	9	45
4	32768	16	2	4	4	524288	412439	55.9647	23.6788	22.0582	1.62058	32.286	28.4811	3.80483	1044380.0	182476.0	861903.0	0	0	8	8	0	0	0	0	9	49
2	32768	1	2	1	2	524288	520912	50.9041	40.6253	38.5851	2.04024	10.2788	8.09077	2.18802	738542.0	204371.0	534170.0	0	0	8	8	0	0	0	0	9	45
4	32768	16	1	1	1	131072	566284	42.5838	17.6617	16.0482	1.61348	24.9222	21.1173	3.80483	1043800.0	181901.0	861903.0	0	0	8	8	0	0	0	0	9	46
1	65536	8	1	4	1	524288	625674	112.491	84.1843	80.7859	3.39839	28.3062	23.7829	4.52326	1152740.0	268094.0	884645.0	0	0	8	8	0	0	0	0	9	45
4	65536	2	1	4	8	262144	343447	43.4028	28.2814	26.6702	1.61112	15.1214	10.9952	4.12621	1034210.0	181710.0	852502.0	0	0	8	8	0	0	0	0	9	45
2	131072	4	2	2	1	131072	508134	72.1616	41.6927	39.643	2.0497	30.4688	21.7197	8.7491	2489080.0	205137.0	2283950.0	0	0	8	8	0	0	0	0	9	49
4	65536	4	1	1	1	524288	501533	31.9365	19.7644	18.1628	1.60165	12.1721	7.88305	4.28904	1065780.0	180944.0	884833.0	0	0	8	8	0	0	0	0	9	41
2	65536	8	2	1	16	1048576	395795	91.4942	52.7163	50.6761	2.04024	38.7779	34.2546	4.52326	1089020.0	204371.0	884645.0	0	0	8	8	0	0	0	0	9	45
4	32768	1	4	2	4	1048576	408378	31.6345	24.0538	22.4427	1.61112	7.58069	5.39267	2.18802	715880.0	181710.0	534170.0	0	0	8	8	0	0	0	0	9	45
4	65536	4	1	2	16	1048576	336622	50.1979	28.7389	27.1278	1.61112	21.459	17.17	4.28904	1066540.0	181710.0	884833.0	0	0	8	8	0	0	0	0	9	45
4	32768	16	2	1	4	131072	416543	71.3287	23.3722	21.7611	1.61112	47.9565	44.1516	3.80483	1043610.0	181710.0	861903.0	0	0	8	8	0	0	0	0	9	45
4	131072	1	1	1	16	131072	302049	72.5615	31.7035	30.1019	1.60165	40.858	32.2793	8.57863	2112600.0	180944.0	1931650.0	0	0	8	8	0	0	0	0	9	41
4	32768	2	4	2	2	131072	498492	25.8575	19.9902	18.3791	1.61112	5.86727	3.61893	2.24834	637071.0	181710.0	455361.0	0	0	8	8	0	0	0	0	9	45
2	32768	2	2	4	1	1048576	641646	41.3008	33.4783	31.4381	2.04024	7.82248	5.57414	2.24834	659733.0	204371.0	455361.0	0	0	8	8	0	0	0	0	9	45
1	131072	16	2	1	1	131072	503777	235.098	103.652	100.253	3.39839	131.446	121.942	9.50465	2272100.0	268094.0	2004000.0	0	0	8	8	0	0	0	0	9	45
4	16384	1	2	1	4	1048576	439640	29.5792	22.2073	20.5867	1.62058	7.37194	6.1642	1.20775	417002.0	182476.0	234527.0	0	0	8	8	0	0	0	0	9	49
4	32768	8	4	4	4	524288	437133	33.1323	22.451	20.8398	1.61112	10.6814	8.14285	2.53852	595382.0	181710.0	413672.0	0	0	8	8	0	0	0	0	9	45
1	65536	8	2	2	16	262144	437161	164.512	119.376	115.977	3.39839	45.1364	40.6132	4.52326	1152740.0	268094.0	884645.0	0	0	8	8	0	0	0	0	9	45
1	16384	8	4	1	8	1048576	734336	89.4325	71.9602	68.5429	3.41732	17.4723	15.8946	1.57769	493784.0	269626.0	224158.0	0	0	8	8	0	0	0	0	9	53
4	16384	1	4	4	1	262144	601797	19.8015	16.8433	15.2322	1.61112	2.95814	1.75039	1.20775	416237.0	181710.0	234527.0	0	0	8	8	0	0	0	0	9	45
1	65536	1	2	2	2	262144	608104	110.244	86.6196	83.2118	3.40786	23.6245	19.5465	4.07797	1120520.0	268860.0	851663.0	0	0	8	8	0	0	0	0	9	49
1	32768	1	2	2	4	131072	547968	113.653	95.8437	92.4453	3.39839	17.8094	15.6214	2.18802	802264.0	268094.0	534170.0	0	0	8	8	0	0	0	0	9	45
2	16384	2	2	1	2	131072	574665	44.1523	36.9538	34.904	2.0497	7.19855	5.96762	1.23093	439758.0	205137.0	234621.0	0	0	8	8	0	0	0	0	9	49
1	32768	2	2	1	2	1048576	636368	99.3979	82.6211	79.2204	3.40076	16.7767	14.5284	2.24834	723647.0	268286.0	455361.0	0	0	8	8	0	0	0	0	9	46
1	131072	4	4	1	4	524288	326120	245.849	158.986	155.588	3.39839	86.863	78.1139	8.7491	2552040.0	268094.0	2283950.0	0	0	8	8	0	0	0	0	9	45
4	131072	1	4	4	16	524288	328429	56.6036	29.5059	27.8948	1.61112	27.0977	18.519	8.57863	2113360.0	181710.0	1931650.0	0	0	8	8	0	0	0	0	9	45
4	32768	8	4	2	1	524288	600945	23.9845	16.8661	15.255	1.61112	7.11845	4.57993	2.53852	595382.0	181710.0	413672.0	0	0	8	8	0	0	0	0	9	45
2	32768	2	1	2	1	1048576	622107	43.6917	34.3528	32.3126	2.04024	9.33885	7.09052	2.24834	659733.0	204371.0	455361.0	0	0	8	8	0	0	0	0	9	45
4	65536	1	4	2	16	131072	400130	37.5647	24.5544	22.9432	1.61112	13.0103	8.93236	4.07797	1033370.0	181710.0	851663.0	0	0	8	8	0	0	0	0	9	45
1	65536	16	2	1	16	262144	468598	289.58	111.108	107.71	3.39839	178.471	172.762	5.7097	1511310.0	268094.0	1243210.0	0	0	8	8	0	0	0	0	9	45
1	32768	1	1	1	8	262144	549034	120.268	92.5813	89.1734	3.40786	27.6862	25.4982	2.18802	803030.0	268860.0	534170.0	0	0	8	8	0	0	0	0	9	49
1	131072	2	1	2	8	1048576	332759	411.182	155.692	152.284	3.40786	255.49	247.207	8.2837	2216440.0	268860.0	1947580.0	0	0	8	8	0	0	0	0	9	49
4	65536	4	2	4	1	131072	540281	28.5815	18.5862	16.9727	1.61348	9.99529	5.70625	4.28904	1066730.0	181901.0	884833.0	0	0	8	8	0	0	0	0	9	46
4	16384	16	2	4	2	262144	503978	40.069	19.766	18.1454	1.62058	20.3029	17.3435	2.95945	860962.0	182476.0	678486.0	0	0	8	8	0	0	0	0	9	49
2	65536	8	2	4	8	1048576	385172	81.4791	54.364	52.3238	2.04024	27.1151	22.5919	4.52326	1089020.0	204371.0	884645.0	0	0	8	8	0	0	0	0	9	45
4	131072	16	2	2	8	1048576	312659	95.2831	30.9335	29.3129	1.62058	64.3496	54.845	9.50465	2186480.0	182476.0	2004000.0	0	0	8	8	0	0	0	0	9	49
4	16384	8	1	1	1	131072	566832	24.3392	17.6508	16.0302	1.62058	6.6884	5.11071	1.57769	406633.0	182476.0	224158.0	0	0	8	8	0	0	0	0	9	49
4	131072	2	1	1	4	524288	302049	110.764	31.7035	30.1019	1.60165	79.0601	70.7764	8.2837	2128520.0	180944.0	1947580.0	0	0	8	8	0	0	0	0	9	41
4	16384	1	2	2	1	131072	578448	20.9113	17.4215	15.8104	1.61112	3.48981	2.28207	1.20775	416237.0	181710.0	234527.0	0	0	8	8	0	0	0	0	9	45
2	16384	1	1	4	2	524288	573381	42.95	37.0931	35.0339	2.05917	5.85686	4.64912	1.20775	440430.0	205903.0	234527.0	0	0	8	8	0	0	0	0	9	53
4	16384	8	4	1	8	1048576	419335	31.5359	23.1912	21.5706	1.62058	8.34468	6.76699	1.57769	406633.0	182476.0	224158.0	0	0	8	8	0	0	0	0	9	49
2	131072	1	4	2	16	524288	346004	105.786	60.3376	58.2973	2.04024	45.4486	36.87	8.57863	2136020.0	204371.0	1931650.0	0	0	8	8	0	0	0	0	9	45
1	32768	1	4	1	8	524288	562371	110.844	93.4488	90.0504	3.39839	17.3951	15.207	2.18802	802264.0	268094.0	534170.0	0	0	8	8	0	0	0	0	9	45
4	16384	16	2	4	16	262144	421805	52.2628	23.0687	21.4482	1.62058	29.194	26.2346	2.95945	860962.0	182476.0	678486.0	0	0	8	8	0	0	0	0	9	49
4	16384	16	1	1	16	262144	407163	70.4173	23.7931	22.1725	1.62058	46.6243	43.6648	2.95945	860962.0	182476.0	678486.0	0	0	8	8	0	0	0	0	9	49
2	131072	8	4	2	4	262144	346004	156.767	60.3376	58.2973	2.04024	96.429	87.6414	8.78763	2197860.0	204371.0	1993480.0	0	0	8	8	0	0	0	0	9	45
4	32768	16	4	4	2	131072	504002	39.8666	19.7754	18.1643	1.61112	20.0912	16.2864	3.80483	1043610.0	181710.0	861903.0	0	0	8	8	0	0	0	0	9	45
2	65536	1	4	2	4	131072	450935	66.7915	46.8632	44.8135	2.0497	19.9282	15.8503	4.07797	1056800.0	205137.0	851663.0	0	0	8	8	0	0	0	0	9	49
1	65536	8	4	1	4	524288	443095	161.515	117.829	114.422	3.40786	43.6852	39.1619	4.52326	1153510.0	268860.0	884645.0	0	0	8	8	0	0	0	0	9	49
4	65536	1	1	4	16	1048576	381112	39.274	25.7023	24.0888	1.61348	13.5717	9.49375	4.07797	1033560.0	181901.0	851663.0	0	0	8	8	0	0	0	0	9	46
4	16384	1	2	2	16	1048576	426311	28.0539	22.9065	21.2859	1.62058	5.14741	3.93966	1.20775	417002.0	182476.0	234527.0	0	0	8	8	0	0	0	0	9	49
4	65536	2	2	2	2	1048576	415215	35.3284	23.6583	22.0377	1.62058	11.67	7.54381	4.12621	1034980.0	182476.0	852502.0	0	0	8	8	0	0	0	0	9	49
2	65536	4	1	2	8	262144	360529	94.1193	57.7837	55.7435	2.04024	36.3355	32.0465	4.28904	1089200.0	204371.0	884833.0	0	0	8	8	0	0	0	0	9	45
4	131072	8	1	1	4	1048576	302049	119.424	31.7035	30.1019	1.60165	87.7201	78.9325	8.78763	2174430.0	180944.0	1993480.0	0	0	8	8	0	0	0	0	9	41
2	32768	2	2	1	2	1048576	525812	51.3166	40.2401	38.1999	2.04024	11.0765	8.82812	2.24834	659733.0	204371.0	455361.0	0	0	8	8	0	0	0	0	9	45
2	32768	4	4	1	8	1048576	467783	58.0721	44.9343	42.8846	2.0497	13.1377	10.8276	2.31017	660325.0	205137.0	455188.0	0	0	8	8	0	0	0	0	9	49
1	65536	1	1	2	8	131072	536798	136.379	97.1432	93.7448	3.39839	39.2363	35.1584	4.07797	1119760.0	268094.0	851663.0	0	0	8	8	0	0	0	0	9	45
2	16384	16	4	4	1	131072	663928	58.0908	32.4092	30.369	2.04024	25.6815	22.7221	2.95945	882858.0	204371.0	678486.0	0	0	8	8	0	0	0	0	9	45
4	32768	4	1	2	1	131072	568938	24.233	17.6769	16.0563	1.62058	6.55613	4.24596	2.31017	637664.0	182476.0	455188.0	0	0	8	8	0	0	0	0	9	49
2	32768	8	4	4	1	262144	661373	42.2677	32.5272	30.4964	2.03077	9.7405	7.20198	2.53852	617278.0	203606.0	413672.0	0	0	8	8	0	0	0	0	9	41
1	32768	8	4	2	16	131072	605230	113.922	86.419	83.0112	3.40786	27.5027	24.9642	2.53852	682533.0	268860.0	413672.0	0	0	8	8	0	0	0	0	9	49
1	32768	2	4	2	8	262144	581379	109.144	90.236	86.8376	3.39839	18.9084	16.6601	2.24834	723456.0	268094.0	455361.0	0	0	8	8	0	0	0	0	9	45
1	32768	4	1	1	8	1048576	579779	121.188	89.1489	85.7505	3.39839	32.0392	29.7291	2.31017	723283.0	268094.0	455188.0	0	0	8	8	0	0	0	0	9	45
4	16384	8	2	4	4	1048576	422003	31.4421	23.0567	21.4361	1.62058	8.38536	6.80767	1.57769	406633.0	182476.0	224158.0	0	0	8	8	0	0	0	0	9	49
2	16384	8	1	1	4	262144	478608	64.6251	43.4986	41.4394	2.05917	21.1265	19.5489	1.57769	430061.0	205903.0	224158.0	0	0	8	8	0	0	0	0	9	53
2	32768	8	2	1	1	524288	636105	46.9169	33.6285	31.5883	2.04024	13.2884	10.7499	2.53852	618044.0	204371.0	413672.0	0	0	8	8	0	0	0	0	9	45
4	65536	8	1	4	2	131072	434217	35.7255	22.6924	21.0718	1.62058	13.0331	8.50981	4.52326	1067120.0	182476.0	884645.0	0	0	8	8	0	0	0	0	9	49
4	32768	16	1	4	8	262144	396200	58.9583	24.5891	22.9686	1.62058	34.3692	30.5644	3.80483	1044380.0	182476.0	861903.0	0	0	8	8	0	0	0	0	9	49
2	131072	2	4	1	16	262144	310108	160.935	67.0727	65.0324	2.04024	93.862	85.5783	8.2837	2151950.0	204371.0	1947580.0	0	0	8	8	0	0	0	0	9	45
1	131072	1	1	1	8	524288	323620	287.583	158.486	155.088	3.39839	129.097	120.518	8.57863	2199750.0	268094.0	1931650.0	0	0	8	8	0	0	0	0	9	45
4	131072	2	2	1	2	262144	390249	68.4919	25.0611	23.4169	1.64425	43.4308	35.1471	8.2837	2131970.0	184390.0	1947580.0	0	0	8	8	0	0	0	0	9	59
4	131072	16	1	4	16	524288	325077	91.2449	29.7802	28.1785	1.60165	61.4647	51.96	9.50465	2184950.0	180944.0	2004000.0	0	0	8	8	0	0	0	0	9	41
2	32768	1	1	1	16	131072	442071	64.222	46.2112	44.171	2.04024	18.0107	15.8227	2.18802	738542.0	204371.0	534170.0	0	0	8	8	0	0	0	0	9	45
4	32768	8	4	4	2	262144	500242	27.3486	19.9211	18.3005	1.62058	7.42744	4.88892	2.53852	596148.0	182476.0	413672.0	0	0	8	8	0	0	0	0	9	49
2	131072	8	1	4	16	262144	332200	163.498	62.7771	60.7369	2.04024	100.721	91.9331	8.78763	2197860.0	204371.0	1993480.0	0	0	8	8	0	0	0	0	9	45
1	131072	4	4	2	8	131072	361243	226.45	143.892	140.493	3.39839	82.5585	73.8094	8.7491	2552040.0	268094.0	2283950.0	0	0	8	8	0	0	0	0	9	45
4	16384	16	2	2	16	262144	426804	53.1313	22.8284	21.2078	1.62058	30.3029	27.3435	2.95945	860962.0	182476.0	678486.0	0	0	8	8	0	0	0	0	9	49
1	65536	4	4	4	4	131072	433050	160.39	120.504	117.106	3.39839	39.8855	35.5965	4.28904	1152930.0	268094.0	884833.0	0	0	8	8	0	0	0	0	9	45
1	65536	8	1	2	16	1048576	440856	181.32	117.769	114.361	3.40786	63.551	59.0277	4.52326	1153510.0	268860.0	884645.0	0	0	8	8	0	0	0	0	9	49
4	65536	2	4	1	8	1048576	331772	44.1132	29.228	27.6075	1.62058	14.8851	10.7589	4.12621	1034980.0	182476.0	852502.0	0	0	8	8	0	0	0	0	9	49
1	16384	2	4	1	4	524288	734870	82.5749	71.9396	68.5317	3.40786	10.6353	9.40438	1.23093	503481.0	268860.0	234621.0	0	0	8	8	0	0	0	0	9	49
4	32768	8	2	1	4	524288	414111	39.6542	23.5136	21.9025	1.61112	16.1406	13.6021	2.53852	595382.0	181710.0	413672.0	0	0	8	8	0	0	0	0	9	45
4	16384	16	2	1	2	524288	500186	44.6459	19.8469	18.2263	1.62058	24.7991	21.8396	2.95945	860962.0	182476.0	678486.0	0	0	8	8	0	0	0	0	9	49
1	16384	16	1	1	1	131072	830832	120.359	63.7296	60.3217	3.40786	56.6291	53.6697	2.95945	947346.0	268860.0	678486.0	0	0	8	8	0	0	0	0	9	49
4	65536	8	1	2	16	262144	348374	51.0135	27.789	26.1778	1.61112	23.2245	18.7012	4.52326	1066360.0	181710.0	884645.0	0	0	8	8	0	0	0	0	9	45
4	65536	16	4	1	4	524288	350778	71.0397	27.7837	26.1631	1.62058	43.256	37.5463	5.7097	1425690.0	182476.0	1243210.0	0	0	8	8	0	0	0	0	9	49
1	65536	2	2	2	1	524288	571509	117.692	91.8885	88.4807	3.40786	25.8033	21.6771	4.12621	1121360.0	268860.0	852502.0	0	0	8	8	0	0	0	0	9	49
4	16384	4	4	2	8	524288	426308	28.5019	22.8425	21.2219	1.62058	5.65937	4.3666	1.29277	416919.0	182476.0	234443.0	0	0	8	8	0	0	0	0	9	49
2	65536	1	1	2	16	262144	437209	73.564	47.9016	45.8614	2.04024	25.6624	21.5844	4.07797	1056030.0	204371.0	851663.0	0	0	8	8	0	0	0	0	9	45
2	65536	4	2	4	1	131072	553776	53.901	38.4783	36.4451	2.03314	15.4228	11.1337	4.28904	1088630.0	203797.0	884833.0	0	0	8	8	0	0	0	0	9	42
2	65536	16	4	4	4	524288	410025	121.248	51.3253	49.2756	2.0497	69.9222	64.2125	5.7097	1448350.0	205137.0	1243210.0	0	0	8	8	0	0	0	0	9	49
1	32768	4	1	4	4	131072	580448	110.74	89.9257	86.5202	3.40549	20.8145	18.5043	2.31017	723857.0	268669.0	455188.0	0	0	8	8	0	0	0	0	9	48
4	16384	8	2	2	8	262144	427645	31.4693	22.794	21.164	1.63005	8.67531	7.09762	1.57769	407399.0	183241.0	224158.0	0	0	8	8	0	0	0	0	9	53
4	65536	16	2	1	16	524288	367230	88.5096	26.4466	24.8283	1.61822	62.0631	56.3534	5.7097	1425500.0	182284.0	1243210.0	0	0	8	8	0	0	0	0	9	48
4	131072	2	2	4	16	524288	311408	81.988	31.0248	29.4161	1.60875	50.9632	42.6795	8.2837	2129100.0	181519.0	1947580.0	0	0	8	8	0	0	0	0	9	44
4	16384	1	4	2	2	524288	518048	22.8344	19.2873	17.6572	1.63005	3.54712	2.33938	1.20775	417768.0	183241.0	234527.0	0	0	8	8	0	0	0	0	9	53
4	16384	4	1	1	1	1048576	568661	22.1376	17.5868	15.978	1.60875	4.55078	3.25801	1.29277	415962.0	181519.0	234443.0	0	0	8	8	0	0	0	0	9	44
4	65536	4	2	1	2	524288	415167	37.4493	23.6575	22.0038	1.65371	13.7918	9.5028	4.28904	1069990.0	185155.0	884833.0	0	0	8	8	0	0	0	0	9	63
1	16384	16	1	4	8	524288	718250	138.802	73.5135	70.0986	3.41496	65.2888	62.3293	2.95945	947921.0	269434.0	678486.0	0	0	8	8	0	0	0	0	9	52
1	32768	2	4	2	8	524288	581379	109.144	90.236	86.8376	3.39839	18.9084	16.6601	2.24834	723456.0	268094.0	455361.0	0	0	8	8	0	0	0	0	9	45
4	65536	1	2	4	1	1048576	585512	26.0597	17.2639	15.6552	1.60875	8.7958	4.71783	4.07797	1033180.0	181519.0	851663.0	0	0	8	8	0	0	0	0	9	44
1	65536	16	4	1	1	262144	637592	157.925	82.8228	79.4244	3.39839	75.1022	69.3925	5.7097	1511310.0	268094.0	1243210.0	0	0	8	8	0	0	0	0	9	45
2	131072	16	4	4	16	262144	335925	167.673	62.0896	60.0399	2.0497	105.583	96.0782	9.50465	2209140.0	205137.0	2004000.0	0	0	8	8	0	0	0	0	9	49
2	131072	8	1	1	4	1048576	308801	230.044	66.8321	64.7918	2.04024	163.212	154.424	8.78763	2197860.0	204371.0	1993480.0	0	0	8	8	0	0	0	0	9	45
1	32768	4	4	1	16	1048576	590893	108.263	88.2557	84.8573	3.39839	20.0073	17.6972	2.31017	723283.0	268094.0	455188.0	0	0	8	8	0	0	0	0	9	45
2	32768	2	1	1	2	524288	515286	52.3738	40.8233	38.7831	2.04024	11.5505	9.30217	2.24834	659733.0	204371.0	455361.0	0	0	8	8	0	0	0	0	9	45
2	32768	4	2	2	8	131072	460640	59.2923	45.6006	43.5486	2.05207	13.6917	11.3816	2.31017	660517.0	205329.0	455188.0	0	0	8	8	0	0	0	0	9	50
2	65536	1	4	4	16	1048576	469104	63.6922	45.1096	43.0694	2.04024	18.5826	14.5046	4.07797	1056030.0	204371.0	851663.0	0	0	8	8	0	0	0	0	9	45
1	16384	2	4	2	2	524288	839257	71.3463	63.7066	60.2964	3.41022	7.63968	6.40875	1.23093	503673.0	269052.0	234621.0	0	0	8	8	0	0	0	0	9	50
2	32768	8	2	1	4	262144	475026	70.6143	44.0529	42.0127	2.04024	26.5613	24.0228	2.53852	618044.0	204371.0	413672.0	0	0	8	8	0	0	0	0	9	45
1	65536	2	4	2	2	131072	482688	136.455	108.48	105.072	3.40786	27.9748	23.8486	4.12621	1121360.0	268860.0	852502.0	0	0	8	8	0	0	0	0	9	49
4	65536	2	1	2	4	131072	332980	49.2756	29.063	27.4518	1.61112	20.2126	16.0864	4.12621	1034210.0	181710.0	852502.0	0	0	8	8	0	0	0	0	9	45
4	65536	16	2	4	2	262144	441779	52.4927	22.3939	20.7733	1.62058	30.0989	24.3892	5.7097	1425690.0	182476.0	1243210.0	0	0	8	8	0	0	0	0	9	49
2	32768	8	1	4	16	1048576	459140	64.3521	45.7113	43.6711	2.04024	18.6408	16.1023	2.53852	618044.0	204371.0	413672.0	0	0	8	8	0	0	0	0	9	45
2	65536	2	1	4	2	1048576	439160	66.1148	47.8949	45.8547	2.04024	18.2199	14.0936	4.12621	1056870.0	204371.0	852502.0	0	0	8	8	0	0	0	0	9	45
4	16384	16	2	2	8	524288	426804	53.1313	22.8284	21.2078	1.62058	30.3029	27.3435	2.95945	860962.0	182476.0	678486.0	0	0	8	8	0	0	0	0	9	49
1	131072	16	1	1	1	524288	494258	248.268	105.12	101.722	3.39839	143.148	133.643	9.50465	2272100.0	268094.0	2004000.0	0	0	8	8	0	0	0	0	9	45
4	131072	2	2	2	16	1048576	312659	84.0604	30.9335	29.3129	1.62058	53.127	44.8433	8.2837	2130060.0	182476.0	1947580.0	0	0	8	8	0	0	0	0	9	49
4	16384	1	1	2	2	1048576	497045	24.2691	19.9754	18.3524	1.62295	4.29372	3.08598	1.20775	417194.0	182667.0	234527.0	0	0	8	8	0	0	0	0	9	50
4	65536	16	2	1	8	1048576	367230	88.5096	26.4466	24.8283	1.61822	62.0631	56.3534	5.7097	1425500.0	182284.0	1243210.0	0	0	8	8	0	0	0	0	9	48
2	65536	4	2	2	1	131072	549599	55.0572	38.6948	36.6451	2.0497	16.3624	12.0734	4.28904	1089970.0	205137.0	884833.0	0	0	8	8	0	0	0	0	9	49
1	65536	4	4	2	4	1048576	434842	161.454	120.049	116.651	3.39839	41.4047	37.1157	4.28904	1152930.0	268094.0	884833.0	0	0	8	8	0	0	0	0	9	45
4	32768	1	4	4	4	1048576	428085	30.1515	23.0136	21.4025	1.61112	7.13787	4.94986	2.18802	715880.0	181710.0	534170.0	0	0	8	8	0	0	0	0	9	45
2	65536	2	2	1	1	131072	518445	58.1203	40.8226	38.7847	2.03787	17.2977	13.1715	4.12621	1056680.0	204180.0	852502.0	0	0	8	8	0	0	0	0	9	44
2	32768	4	1	1	1	262144	620551	44.9527	34.2765	32.2362	2.04024	10.6763	8.36608	2.31017	659560.0	204371.0	455188.0	0	0	8	8	0	0	0	0	9	45
1	131072	8	4	2	2	262144	430539	237.323	121.251	117.846	3.40549	116.072	107.284	8.78763	2262150.0	268669.0	1993480.0	0	0	8	8	0	0	0	0	9	48
4	32768	16	1	1	8	524288	395848	76.2226	24.2044	22.5838	1.62058	52.0183	48.2135	3.80483	1044380.0	182476.0	861903.0	0	0	8	8	0	0	0	0	9	49
2	32768	2	1	2	2	524288	521903	51.4068	40.5401	38.4999	2.04024	10.8667	8.61835	2.24834	659733.0	204371.0	455361.0	0	0	8	8	0	0	0	0	9	45
2	65536	2	4	4	8	262144	371425	79.6783	56.3329	54.2832	2.0497	23.3453	19.2191	4.12621	1057640.0	205137.0	852502.0	0	0	8	8	0	0	0	0	9	49
2	131072	4	1	4	16	131072	332200	111.924	62.7771	60.7369	2.04024	49.1473	40.3982	8.7491	2488320.0	204371.0	2283950.0	0	0	8	8	0	0	0	0	9	45
4	16384	1	2	1	1	131072	579574	21.128	17.368	15.7569	1.61112	3.76001	2.55227	1.20775	416237.0	181710.0	234527.0	0	0	8	8	0	0	0	0	9	45
4	32768	4	4	2	4	524288	418515	31.9179	23.3875	21.7764	1.61112	8.53039	6.22022	2.31017	636898.0	181710.0	455188.0	0	0	8	8	0	0	0	0	9	45
2	131072	8	4	2	2	131072	414740	115.096	50.7242	48.6745	2.0497	64.372	55.5844	8.78763	2198620.0	205137.0	1993480.0	0	0	8	8	0	0	0	0	9	49
4	16384	1	2	2	2	1048576	499385	23.7668	19.8979	18.2773	1.62058	3.86895	2.66121	1.20775	417002.0	182476.0	234527.0	0	0	8	8	0	0	0	0	9	49
2	65536	2	4	1	2	524288	447001	64.9209	47.0996	45.0499	2.0497	17.8212	13.695	4.12621	1057640.0	205137.0	852502.0	0	0	8	8	0	0	0	0	9	49
2	32768	2	1	1	8	524288	446077	65.4295	45.8669	43.8266	2.04024	19.5626	17.3143	2.24834	659733.0	204371.0	455361.0	0	0	8	8	0	0	0	0	9	45
4	32768	8	4	1	16	131072	407286	35.264	23.9763	22.3558	1.62058	11.2876	8.74913	2.53852	596148.0	182476.0	413672.0	0	0	8	8	0	0	0	0	9	49
2	16384	2	1	4	8	1048576	484778	51.5913	43.1998	41.1477	2.05207	8.39158	7.16065	1.23093	439950.0	205329.0	234621.0	0	0	8	8	0	0	0	0	9	50
4	16384	16	2	4	1	262144	601938	34.229	16.835	15.2239	1.61112	17.3941	14.4346	2.95945	860196.0	181710.0	678486.0	0	0	8	8	0	0	0	0	9	45
1	16384	16	1	2	8	524288	752019	159.372	70.0569	66.6396	3.41732	89.3153	86.3559	2.95945	948112.0	269626.0	678486.0	0	0	8	8	0	0	0	0	9	53
2	16384	8	2	1	2	262144	573638	48.6828	37.0112	34.9615	2.0497	11.6716	10.0939	1.57769	429295.0	205137.0	224158.0	0	0	8	8	0	0	0	0	9	49
1	32768	16	1	4	2	262144	692500	137.852	76.2699	72.8715	3.39839	61.5816	57.7768	3.80483	1130000.0	268094.0	861903.0	0	0	8	8	0	0	0	0	9	45
1	131072	1	4	4	4	1048576	351221	225.766	147.872	144.474	3.39839	77.894	69.3154	8.57863	2199750.0	268094.0	1931650.0	0	0	8	8	0	0	0	0	9	45
1	131072	1	4	1	1	1048576	521476	148.691	100.352	96.9538	3.39839	48.3384	39.7598	8.57863	2199750.0	268094.0	1931650.0	0	0	8	8	0	0	0	0	9	45
1	65536	4	4	4	2	262144	509654	128.789	102.971	99.5541	3.41732	25.8172	21.5282	4.28904	1154460.0	269626.0	884833.0	0	0	8	8	0	0	0	0	9	53
2	131072	2	4	2	2	524288	414740	110.436	50.7242	48.6745	2.0497	59.7121	51.4284	8.2837	2152720.0	205137.0	1947580.0	0	0	8	8	0	0	0	0	9	49
