cycle_time	cache_size	cache_assoc	cache_hit_latency	tlb_hit_latency	tlb_entries	l2cache_size	cycle	avg_power	fu_power	avg_fu_dynamic_power	avg_fu_leakage_power	avg_mem_power	avg_mem_dynamic_power	avg_mem_leakage_power	total_area	fu_area	mem_area	num_sp_multiplier	num_sp_adder	num_dp_multiplier	num_dp_adder	num_trig_unit	num_multiplier	num_adder	num_bit_wise	num_shifter	num_register
1	32768	2	4	4	4	262144	102334	20.4101	5.55055	4.49495	1.0556	14.8596	12.6113	2.24834	552745.0	97383.7	455361.0	0	0	0	0	0	8	84	30	31	73
4	16384	16	4	4	2	524288	83694	23.5054	1.8543	1.00236	0.851933	21.6511	18.6916	2.95945	755270.0	76783.7	678486.0	0	0	0	0	0	8	84	30	31	81
2	16384	1	1	4	1	1048576	168018	5.84472	1.94545	1.10777	0.837681	3.89926	2.69152	1.20775	314499.0	79972.1	234527.0	0	0	0	0	0	8	84	30	31	76
4	16384	2	4	4	1	131072	118004	4.80674	1.56254	0.710608	0.851933	3.2442	2.01327	1.23093	311405.0	76783.7	234621.0	0	0	0	0	0	8	84	30	31	81
1	16384	8	1	2	16	131072	92090	25.9751	6.04807	5.00193	1.04613	19.927	18.3493	1.57769	320776.0	96618.1	224158.0	0	0	0	0	0	8	84	30	31	69
4	16384	16	4	1	4	1048576	58760	31.7727	2.26824	1.42814	0.840101	29.5044	26.545	2.95945	754313.0	75826.6	678486.0	0	0	0	0	0	8	84	30	31	76
4	65536	1	2	4	8	131072	106223	10.5276	1.64828	0.801079	0.8472	8.87929	4.80132	4.07797	928064.0	76400.8	851663.0	0	0	0	0	0	8	84	30	31	79
4	65536	8	4	1	8	1048576	57573	17.4478	2.28806	1.45743	0.830635	15.1597	10.6365	4.52326	959706.0	75061.0	884645.0	0	0	0	0	0	8	84	30	31	72
2	131072	1	2	1	4	1048576	54750	44.7	4.23452	3.39447	0.840047	40.4655	31.8869	8.57863	2011820.0	80163.5	1931650.0	0	0	0	0	0	8	84	30	31	77
1	32768	8	2	1	8	524288	92609	30.1377	6.03409	4.96902	1.06507	24.1036	21.5651	2.53852	511822.0	98149.3	413672.0	0	0	0	0	0	8	84	30	31	77
4	32768	16	4	1	1	131072	113275	20.1095	1.58131	0.74121	0.840101	18.5282	14.7233	3.80483	937730.0	75826.6	861903.0	0	0	0	0	0	8	84	30	31	76
1	65536	1	1	4	8	524288	179368	19.28	3.61824	2.56737	1.05087	15.6618	11.5838	4.07797	948664.0	97000.9	851663.0	0	0	0	0	0	8	84	30	31	71
1	16384	16	1	4	4	262144	94419	78.4524	5.93265	4.87705	1.0556	72.5198	69.5603	2.95945	775870.0	97383.7	678486.0	0	0	0	0	0	8	84	30	31	73
4	32768	4	2	4	16	262144	57466	10.7775	2.30709	1.45989	0.8472	8.47044	6.16026	2.31017	531589.0	76400.8	455188.0	0	0	0	0	0	8	84	30	31	79
4	32768	4	1	2	1	524288	108329	7.18766	1.62677	0.774834	0.851933	5.56089	3.25072	2.31017	531972.0	76783.7	455188.0	0	0	0	0	0	8	84	30	31	81
2	65536	8	1	4	16	524288	64241	28.2757	3.73626	2.89621	0.840047	24.5395	20.0162	4.52326	964809.0	80163.5	884645.0	0	0	0	0	0	8	84	30	31	77
2	16384	1	1	4	2	262144	142473	6.54796	2.15446	1.30495	0.849513	4.3935	3.18575	1.20775	315456.0	80929.1	234527.0	0	0	0	0	0	8	84	30	31	81
4	32768	1	2	4	16	1048576	104698	6.81077	1.65998	0.812778	0.8472	5.15079	2.96277	2.18802	610571.0	76400.8	534170.0	0	0	0	0	0	8	84	30	31	79
2	16384	1	2	2	2	524288	143770	6.51137	2.14569	1.29381	0.85188	4.36568	3.15793	1.20775	315647.0	81120.5	234527.0	0	0	0	0	0	8	84	30	31	82
4	16384	16	4	2	2	1048576	81231	24.0938	1.88516	1.03323	0.851933	22.2087	19.2492	2.95945	755270.0	76783.7	678486.0	0	0	0	0	0	8	84	30	31	81
4	65536	1	1	2	4	131072	93696	11.1941	1.75469	0.90749	0.8472	9.43937	5.3614	4.07797	928064.0	76400.8	851663.0	0	0	0	0	0	8	84	30	31	79
4	16384	2	2	1	8	1048576	53379	8.0857	2.40271	1.57207	0.830635	5.68299	4.45206	1.23093	309682.0	75061.0	234621.0	0	0	0	0	0	8	84	30	31	72
1	16384	16	4	1	8	131072	99314	71.5906	5.69841	4.63335	1.06507	65.8922	62.9328	2.95945	776636.0	98149.3	678486.0	0	0	0	0	0	8	84	30	31	77
1	131072	4	4	1	8	262144	78702	62.3977	6.91405	5.84662	1.06743	55.4836	46.7345	8.7491	2382290.0	98340.7	2283950.0	0	0	0	0	0	8	84	30	31	78
4	32768	16	1	1	4	131072	49896	39.6172	2.51283	1.68219	0.830635	37.1044	33.2995	3.80483	936964.0	75061.0	861903.0	0	0	0	0	0	8	84	30	31	72
1	16384	16	4	4	1	524288	144421	50.5249	4.26651	3.19435	1.07217	46.2584	43.2989	2.95945	777210.0	98723.6	678486.0	0	0	0	0	0	8	84	30	31	80
2	131072	4	2	2	16	524288	56591	45.1963	4.12174	3.28406	0.837681	41.0746	32.3255	8.7491	2363920.0	79972.1	2283950.0	0	0	0	0	0	8	84	30	31	76
1	16384	16	4	2	4	131072	100789	70.4201	5.62065	4.56505	1.0556	64.7995	61.84	2.95945	775870.0	97383.7	678486.0	0	0	0	0	0	8	84	30	31	73
4	131072	2	1	4	1	524288	108923	27.3265	1.60727	0.769535	0.837734	25.7192	17.4355	8.2837	2023220.0	75635.2	1947580.0	0	0	0	0	0	8	84	30	31	75
2	131072	1	4	1	4	1048576	60821	41.3327	3.89544	3.05539	0.840047	37.4372	28.8586	8.57863	2011820.0	80163.5	1931650.0	0	0	0	0	0	8	84	30	31	77
1	65536	4	2	2	2	1048576	108777	29.8326	5.29557	4.23287	1.0627	24.5371	20.248	4.28904	982791.0	97957.9	884833.0	0	0	0	0	0	8	84	30	31	76
2	16384	4	1	4	4	524288	65984	13.051	3.66676	2.81961	0.847147	9.38423	8.09146	1.29277	315181.0	80737.7	234443.0	0	0	0	0	0	8	84	30	31	80
4	131072	2	4	4	16	262144	57171	43.7706	2.31291	1.46807	0.844834	41.4577	33.174	8.2837	2023790.0	76209.4	1947580.0	0	0	0	0	0	8	84	30	31	78
1	32768	16	2	2	4	131072	93099	81.0372	5.99783	4.94223	1.0556	75.0394	71.2345	3.80483	959287.0	97383.7	861903.0	0	0	0	0	0	8	84	30	31	73
1	16384	16	4	2	2	262144	117679	62.5056	4.97943	3.91436	1.06507	57.5262	54.5667	2.95945	776636.0	98149.3	678486.0	0	0	0	0	0	8	84	30	31	77
4	65536	2	1	2	2	1048576	73623	13.1545	1.99166	1.13973	0.851933	11.1628	7.03662	4.12621	929286.0	76783.7	852502.0	0	0	0	0	0	8	84	30	31	81
4	65536	16	4	4	8	1048576	62562	37.5787	2.18835	1.34115	0.8472	35.3904	29.6807	5.7097	1319620.0	76400.8	1243210.0	0	0	0	0	0	8	84	30	31	79
4	16384	8	4	2	1	262144	114890	6.657	1.57807	0.730872	0.8472	5.07893	3.50124	1.57769	300559.0	76400.8	224158.0	0	0	0	0	0	8	84	30	31	79
4	131072	4	4	1	2	524288	77433	22.5518	1.91408	1.08344	0.830635	20.6378	11.8887	8.7491	2359010.0	75061.0	2283950.0	0	0	0	0	0	8	84	30	31	72
1	16384	1	4	4	1	131072	253615	7.66665	2.87424	1.81864	1.0556	4.79241	3.58466	1.20775	331911.0	97383.7	234527.0	0	0	0	0	0	8	84	30	31	73
4	65536	1	1	2	8	262144	94205	11.1541	1.75002	0.902816	0.8472	9.40407	5.3261	4.07797	928064.0	76400.8	851663.0	0	0	0	0	0	8	84	30	31	79
4	32768	1	1	2	2	524288	110788	6.55235	1.61011	0.758174	0.851933	4.94224	2.75423	2.18802	610954.0	76783.7	534170.0	0	0	0	0	0	8	84	30	31	81
4	131072	16	1	1	8	524288	43964	63.7659	2.74705	1.90932	0.837734	61.0189	51.5142	9.50465	2079640.0	75635.2	2004000.0	0	0	0	0	0	8	84	30	31	75
2	65536	1	1	2	16	524288	115943	15.4141	2.45715	1.60527	0.85188	12.9569	8.87897	4.07797	932783.0	81120.5	851663.0	0	0	0	0	0	8	84	30	31	82
1	16384	8	1	4	8	524288	93996	25.4817	5.94531	4.89918	1.04613	19.5364	17.9587	1.57769	320776.0	96618.1	224158.0	0	0	0	0	0	8	84	30	31	69
4	16384	4	2	1	4	262144	53356	8.50007	2.40822	1.57285	0.835368	6.09185	4.79908	1.29277	309887.0	75443.8	234443.0	0	0	0	0	0	8	84	30	31	74
2	32768	2	4	4	16	524288	74034	14.2864	3.35687	2.50972	0.847147	10.9295	8.68118	2.24834	536099.0	80737.7	455361.0	0	0	0	0	0	8	84	30	31	80
4	65536	16	4	2	1	1048576	114724	23.5791	1.57912	0.73192	0.8472	22.0	16.2903	5.7097	1319620.0	76400.8	1243210.0	0	0	0	0	0	8	84	30	31	79
4	65536	2	4	1	1	1048576	113216	10.2735	1.57697	0.7416	0.835368	8.6965	4.57029	4.12621	927946.0	75443.8	852502.0	0	0	0	0	0	8	84	30	31	74
1	32768	2	4	4	16	262144	102275	20.4201	5.55328	4.49768	1.0556	14.8669	12.6185	2.24834	552745.0	97383.7	455361.0	0	0	0	0	0	8	84	30	31	73
1	131072	4	4	2	16	131072	81180	60.3073	6.74035	5.66818	1.07217	53.5669	44.8178	8.7491	2382670.0	98723.6	2283950.0	0	0	0	0	0	8	84	30	31	80
4	32768	1	1	2	4	262144	93057	7.23199	1.76096	0.913764	0.8472	5.47103	3.28301	2.18802	610571.0	76400.8	534170.0	0	0	0	0	0	8	84	30	31	79
1	16384	2	4	1	1	524288	140469	12.3949	4.35942	3.28488	1.07453	8.03546	6.80453	1.23093	333536.0	98915.0	234621.0	0	0	0	0	0	8	84	30	31	81
1	131072	4	4	4	2	1048576	105845	48.7266	5.40949	4.3468	1.0627	43.3171	34.568	8.7491	2381910.0	97957.9	2283950.0	0	0	0	0	0	8	84	30	31	76
2	65536	16	1	4	1	131072	115176	40.4803	2.48915	1.61597	0.873178	37.9911	32.2814	5.7097	1326060.0	82843.2	1243210.0	0	0	0	0	0	8	84	30	31	91
1	16384	2	4	2	2	262144	117291	14.5649	5.00416	3.92726	1.0769	9.5607	8.32977	1.23093	333728.0	99106.4	234621.0	0	0	0	0	0	8	84	30	31	82
4	65536	8	2	4	16	524288	57419	17.5157	2.30591	1.46108	0.844834	15.2098	10.6866	4.52326	960855.0	76209.4	884645.0	0	0	0	0	0	8	84	30	31	78
1	65536	8	1	4	8	524288	90720	39.028	6.12472	5.07622	1.0485	32.9033	28.38	4.52326	981455.0	96809.5	884645.0	0	0	0	0	0	8	84	30	31	70
4	131072	16	1	4	8	131072	48987	60.8457	2.56112	1.71628	0.844834	58.2846	48.78	9.50465	2080210.0	76209.4	2004000.0	0	0	0	0	0	8	84	30	31	78
2	65536	1	1	4	2	524288	142782	13.2368	2.15404	1.30216	0.85188	11.0827	7.00478	4.07797	932783.0	81120.5	851663.0	0	0	0	0	0	8	84	30	31	82
2	65536	16	1	4	4	524288	64673	69.969	3.72391	2.87676	0.847147	66.2451	60.5354	5.7097	1323950.0	80737.7	1243210.0	0	0	0	0	0	8	84	30	31	80
4	16384	16	2	2	2	524288	77028	25.1812	1.93659	1.08939	0.8472	23.2446	20.2852	2.95945	754887.0	76400.8	678486.0	0	0	0	0	0	8	84	30	31	79
2	16384	8	2	1	4	131072	63319	18.0615	3.77292	2.93524	0.837681	14.2885	12.7109	1.57769	304130.0	79972.1	224158.0	0	0	0	0	0	8	84	30	31	76
4	65536	1	4	1	16	524288	112557	10.2379	1.60327	0.756068	0.8472	8.63465	4.55668	4.07797	928064.0	76400.8	851663.0	0	0	0	0	0	8	84	30	31	79
2	32768	4	1	1	4	1048576	61011	17.7854	3.89357	3.04642	0.847147	13.8919	11.5817	2.31017	535926.0	80737.7	455188.0	0	0	0	0	0	8	84	30	31	80
2	65536	1	4	1	4	262144	139825	13.4002	2.18272	1.33084	0.85188	11.2175	7.13954	4.07797	932783.0	81120.5	851663.0	0	0	0	0	0	8	84	30	31	82
2	131072	8	2	2	8	131072	56546	86.1921	4.12436	3.28668	0.837681	82.0677	73.2801	8.78763	2073460.0	79972.1	1993480.0	0	0	0	0	0	8	84	30	31	76
4	131072	1	2	2	8	524288	48154	29.391	2.5881	1.74326	0.844834	26.8029	18.2243	8.57863	2007860.0	76209.4	1931650.0	0	0	0	0	0	8	84	30	31	78
2	16384	16	4	1	2	131072	89100	41.0631	2.93433	2.08719	0.847147	38.1288	35.1693	2.95945	759224.0	80737.7	678486.0	0	0	0	0	0	8	84	30	31	80
4	32768	16	4	4	2	524288	83581	25.563	1.85538	1.00344	0.851933	23.7076	19.9028	3.80483	938687.0	76783.7	861903.0	0	0	0	0	0	8	84	30	31	81
2	65536	4	2	4	1	524288	116679	16.1681	2.45192	1.59531	0.856613	13.7162	9.42718	4.28904	966336.0	81503.3	884833.0	0	0	0	0	0	8	84	30	31	84
4	131072	1	2	1	8	1048576	45947	30.2178	2.65993	1.82693	0.833001	27.5579	18.9793	8.57863	2006910.0	75252.4	1931650.0	0	0	0	0	0	8	84	30	31	73
1	32768	8	1	4	8	524288	93876	30.8084	5.95399	4.90549	1.0485	24.8544	22.3159	2.53852	510482.0	96809.5	413672.0	0	0	0	0	0	8	84	30	31	70
4	32768	16	4	1	4	262144	58285	34.5854	2.27986	1.43976	0.840101	32.3056	28.5007	3.80483	937730.0	75826.6	861903.0	0	0	0	0	0	8	84	30	31	76
1	131072	4	2	2	2	131072	96845	52.1118	5.81193	4.7516	1.06033	46.2999	37.5508	8.7491	2381710.0	97766.5	2283950.0	0	0	0	0	0	8	84	30	31	75
4	16384	4	1	2	16	262144	51405	8.9628	2.4799	1.63507	0.844834	6.4829	5.19013	1.29277	310653.0	76209.4	234443.0	0	0	0	0	0	8	84	30	31	78
2	16384	16	4	2	2	1048576	90137	40.6255	2.91242	2.06291	0.849513	37.713	34.7536	2.95945	759415.0	80929.1	678486.0	0	0	0	0	0	8	84	30	31	81
4	131072	4	2	1	16	1048576	46093	31.126	2.65884	1.8211	0.837734	28.4671	19.718	8.7491	2359580.0	75635.2	2283950.0	0	0	0	0	0	8	84	30	31	75
4	65536	16	4	4	16	262144	62562	37.5787	2.18835	1.34115	0.8472	35.3904	29.6807	5.7097	1319620.0	76400.8	1243210.0	0	0	0	0	0	8	84	30	31	79
1	131072	1	1	2	8	1048576	71251	68.3683	7.51374	6.46524	1.0485	60.8546	52.2759	8.57863	2028460.0	96809.5	1931650.0	0	0	0	0	0	8	84	30	31	70
2	16384	8	1	4	8	1048576	65828	18.038	3.66405	2.82637	0.837681	14.3739	12.7962	1.57769	304130.0	79972.1	224158.0	0	0	0	0	0	8	84	30	31	76
4	16384	8	2	1	8	1048576	53431	11.5037	2.40123	1.57059	0.830635	9.10244	7.52475	1.57769	299219.0	75061.0	224158.0	0	0	0	0	0	8	84	30	31	72
1	131072	1	4	1	2	131072	99871	49.6132	5.66931	4.60661	1.0627	43.9439	35.3652	8.57863	2029610.0	97957.9	1931650.0	0	0	0	0	0	8	84	30	31	76
1	16384	16	2	2	2	262144	111473	63.9346	5.1928	4.1301	1.0627	58.7418	55.7824	2.95945	776444.0	97957.9	678486.0	0	0	0	0	0	8	84	30	31	76
4	32768	1	4	4	4	524288	116614	6.42117	1.57663	0.729429	0.8472	4.84454	2.65652	2.18802	610571.0	76400.8	534170.0	0	0	0	0	0	8	84	30	31	79
1	32768	4	4	4	2	131072	118747	19.1356	4.94334	3.8759	1.06743	14.1923	11.8821	2.31017	553529.0	98340.7	455188.0	0	0	0	0	0	8	84	30	31	78
1	32768	16	4	2	4	262144	99445	76.1923	5.6824	4.6268	1.0556	70.5099	66.7051	3.80483	959287.0	97383.7	861903.0	0	0	0	0	0	8	84	30	31	73
2	131072	8	4	1	2	1048576	82664	61.9814	3.09036	2.24795	0.842414	58.8911	50.1034	8.78763	2073840.0	80354.9	1993480.0	0	0	0	0	0	8	84	30	31	78
2	32768	8	2	1	1	1048576	115095	13.6669	2.46058	1.61817	0.842414	11.2064	8.66783	2.53852	494027.0	80354.9	413672.0	0	0	0	0	0	8	84	30	31	78
1	131072	1	2	4	8	131072	77569	60.8293	6.9966	5.93153	1.06507	53.8327	45.2541	8.57863	2029800.0	98149.3	1931650.0	0	0	0	0	0	8	84	30	31	77
2	65536	1	4	1	2	262144	156803	12.4684	2.03262	1.18548	0.847147	10.4358	6.35783	4.07797	932400.0	80737.7	851663.0	0	0	0	0	0	8	84	30	31	80
1	131072	4	2	4	4	1048576	77511	62.9507	7.00284	5.93541	1.06743	55.9479	47.1988	8.7491	2382290.0	98340.7	2283950.0	0	0	0	0	0	8	84	30	31	78
1	131072	8	2	2	4	1048576	74439	127.134	7.25091	6.18111	1.0698	119.883	111.095	8.78763	2092020.0	98532.1	1993480.0	0	0	0	0	0	8	84	30	31	79
2	65536	4	4	1	16	131072	68162	24.0184	3.57392	2.72677	0.847147	20.4445	16.1554	4.28904	965571.0	80737.7	884833.0	0	0	0	0	0	8	84	30	31	80
1	32768	8	1	4	2	131072	109660	26.0867	5.25689	4.19656	1.06033	20.8298	18.2913	2.53852	511439.0	97766.5	413672.0	0	0	0	0	0	8	84	30	31	75
4	32768	16	1	1	8	1048576	49771	39.6358	2.51688	1.68625	0.830635	37.119	33.3141	3.80483	936964.0	75061.0	861903.0	0	0	0	0	0	8	84	30	31	72
2	32768	2	2	1	8	131072	63156	16.2767	3.78531	2.94289	0.842414	12.4914	10.243	2.24834	535716.0	80354.9	455361.0	0	0	0	0	0	8	84	30	31	78
2	65536	8	2	2	2	524288	84311	22.1081	3.04765	2.20524	0.842414	19.0604	14.5371	4.52326	965000.0	80354.9	884645.0	0	0	0	0	0	8	84	30	31	78
2	16384	1	2	2	8	131072	116697	7.61335	2.44162	1.59447	0.847147	5.17173	3.96399	1.20775	315265.0	80737.7	234527.0	0	0	0	0	0	8	84	30	31	80
4	131072	2	4	2	16	1048576	54059	45.6942	2.39737	1.55254	0.844834	43.2968	35.0131	8.2837	2023790.0	76209.4	1947580.0	0	0	0	0	0	8	84	30	31	78
2	16384	8	4	1	16	262144	70268	16.4795	3.4922	2.64505	0.847147	12.9873	11.4096	1.57769	304896.0	80737.7	224158.0	0	0	0	0	0	8	84	30	31	80
1	131072	16	2	1	16	131072	74210	138.757	7.26358	6.20088	1.0627	131.494	121.989	9.50465	2101960.0	97957.9	2004000.0	0	0	0	0	0	8	84	30	31	76
1	16384	16	2	1	8	131072	94717	74.6395	5.91871	4.85838	1.06033	68.7208	65.7613	2.95945	776253.0	97766.5	678486.0	0	0	0	0	0	8	84	30	31	75
2	65536	2	1	1	1	524288	111905	15.8063	2.50662	1.66421	0.842414	13.2997	9.17348	4.12621	932857.0	80354.9	852502.0	0	0	0	0	0	8	84	30	31	78
1	65536	8	4	2	16	262144	95917	35.9233	5.85258	4.79698	1.0556	30.0707	25.5474	4.52326	982029.0	97383.7	884645.0	0	0	0	0	0	8	84	30	31	73
4	16384	8	1	4	16	1048576	55323	11.562	2.36407	1.51923	0.844834	9.19789	7.6202	1.57769	300367.0	76209.4	224158.0	0	0	0	0	0	8	84	30	31	78
4	32768	4	4	1	8	131072	58131	10.6525	2.27407	1.44343	0.830635	8.37845	6.06828	2.31017	530249.0	75061.0	455188.0	0	0	0	0	0	8	84	30	31	72
4	131072	8	2	2	2	262144	74074	38.6957	1.98204	1.13247	0.849567	36.7136	27.926	8.78763	2070080.0	76592.2	1993480.0	0	0	0	0	0	8	84	30	31	80
1	131072	2	2	2	8	1048576	74304	118.175	7.23893	6.1928	1.04613	110.936	102.652	8.2837	2044200.0	96618.1	1947580.0	0	0	0	0	0	8	84	30	31	69
1	16384	2	2	4	4	262144	97445	16.7274	5.77127	4.7204	1.05087	10.9562	9.72525	1.23093	331622.0	97000.9	234621.0	0	0	0	0	0	8	84	30	31	71
4	65536	4	2	4	1	1048576	111338	10.8251	1.59292	0.752819	0.840101	9.23215	4.94311	4.28904	960660.0	75826.6	884833.0	0	0	0	0	0	8	84	30	31	76
2	65536	8	4	2	1	1048576	119105	17.268	2.41774	1.56586	0.85188	14.8502	10.327	4.52326	965766.0	81120.5	884645.0	0	0	0	0	0	8	84	30	31	82
2	32768	8	2	1	2	131072	84995	17.3119	3.02723	2.18719	0.840047	14.2846	11.7461	2.53852	493836.0	80163.5	413672.0	0	0	0	0	0	8	84	30	31	77
2	16384	16	4	4	4	131072	75058	47.6188	3.32257	2.47543	0.847147	44.2962	41.3368	2.95945	759224.0	80737.7	678486.0	0	0	0	0	0	8	84	30	31	80
4	131072	2	1	1	16	524288	43282	54.9693	2.77719	1.93946	0.837734	52.1921	43.9084	8.2837	2023220.0	75635.2	1947580.0	0	0	0	0	0	8	84	30	31	75
2	65536	1	1	1	8	1048576	109368	15.8444	2.54811	1.70097	0.847147	13.2963	9.21834	4.07797	932400.0	80737.7	851663.0	0	0	0	0	0	8	84	30	31	80
4	65536	8	4	2	8	1048576	59087	17.0934	2.26006	1.41996	0.840101	14.8334	10.3101	4.52326	960472.0	75826.6	884645.0	0	0	0	0	0	8	84	30	31	76
1	65536	1	1	1	2	262144	195609	17.6962	3.4101	2.3545	1.0556	14.2861	10.2081	4.07797	949046.0	97383.7	851663.0	0	0	0	0	0	8	84	30	31	73
4	65536	2	1	1	2	262144	72250	13.2859	1.996	1.16063	0.835368	11.2899	7.16371	4.12621	927946.0	75443.8	852502.0	0	0	0	0	0	8	84	30	31	74
1	32768	8	2	2	1	131072	136147	21.6188	4.45719	3.38976	1.06743	17.1617	14.6231	2.53852	512013.0	98340.7	413672.0	0	0	0	0	0	8	84	30	31	78
1	32768	2	4	1	1	1048576	138912	16.005	4.39387	3.3217	1.07217	11.6111	9.3628	2.24834	554085.0	98723.6	455361.0	0	0	0	0	0	8	84	30	31	80
2	16384	16	1	2	1	1048576	113652	32.7668	2.48676	1.63961	0.847147	30.28	27.3206	2.95945	759224.0	80737.7	678486.0	0	0	0	0	0	8	84	30	31	80
4	65536	4	1	2	4	524288	50890	18.1976	2.49888	1.65168	0.8472	15.6987	11.4097	4.28904	961234.0	76400.8	884833.0	0	0	0	0	0	8	84	30	31	79
2	131072	2	2	2	16	1048576	56469	80.0354	4.12884	3.29116	0.837681	75.9065	67.6228	8.2837	2027550.0	79972.1	1947580.0	0	0	0	0	0	8	84	30	31	76
4	32768	2	4	4	1	1048576	116827	6.58736	1.5697	0.717767	0.851933	5.01766	2.76933	2.24834	532145.0	76783.7	455361.0	0	0	0	0	0	8	84	30	31	81
2	131072	16	4	1	2	1048576	82692	67.7137	3.08978	2.24736	0.842414	64.624	55.1193	9.50465	2084360.0	80354.9	2004000.0	0	0	0	0	0	8	84	30	31	78
2	65536	16	1	4	4	131072	64673	69.969	3.72389	2.87674	0.847147	66.2451	60.5354	5.7097	1323950.0	80737.7	1243210.0	0	0	0	0	0	8	84	30	31	80
2	16384	2	4	1	4	131072	70428	11.455	3.4861	2.63895	0.847147	7.96886	6.73793	1.23093	315359.0	80737.7	234621.0	0	0	0	0	0	8	84	30	31	80
2	32768	1	1	1	8	524288	107630	10.4701	2.57558	1.72843	0.847147	7.8945	5.70648	2.18802	614908.0	80737.7	534170.0	0	0	0	0	0	8	84	30	31	80
1	131072	1	2	4	4	524288	77637	60.7769	6.99095	5.92588	1.06507	53.7859	45.2073	8.57863	2029800.0	98149.3	1931650.0	0	0	0	0	0	8	84	30	31	77
4	16384	8	2	4	1	131072	111858	6.75792	1.60127	0.749336	0.851933	5.15665	3.57896	1.57769	300941.0	76783.7	224158.0	0	0	0	0	0	8	84	30	31	81
1	32768	16	4	2	1	131072	143057	54.7451	4.29838	3.22621	1.07217	50.4467	46.6419	3.80483	960627.0	98723.6	861903.0	0	0	0	0	0	8	84	30	31	80
2	16384	2	2	4	16	131072	69018	11.6537	3.53212	2.69207	0.840047	8.12156	6.89063	1.23093	314785.0	80163.5	234621.0	0	0	0	0	0	8	84	30	31	77
2	65536	8	4	1	16	524288	68506	25.9453	3.56022	2.71307	0.847147	22.3851	17.8618	4.52326	965383.0	80737.7	884645.0	0	0	0	0	0	8	84	30	31	80
1	32768	1	4	4	16	1048576	195977	11.8596	3.40118	2.35031	1.05087	8.45845	6.27043	2.18802	631171.0	97000.9	534170.0	0	0	0	0	0	8	84	30	31	71
2	16384	2	1	4	4	262144	66190	12.4051	3.65793	2.81078	0.847147	8.74713	7.51619	1.23093	315359.0	80737.7	234621.0	0	0	0	0	0	8	84	30	31	80
4	65536	8	4	4	1	524288	116305	11.3697	1.56824	0.721044	0.8472	9.80146	5.27819	4.52326	961046.0	76400.8	884645.0	0	0	0	0	0	8	84	30	31	79
4	16384	2	1	2	1	524288	109073	5.00772	1.60965	0.769548	0.840101	3.39807	2.16714	1.23093	310448.0	75826.6	234621.0	0	0	0	0	0	8	84	30	31	76
2	16384	1	2	1	2	262144	143804	6.53517	2.14481	1.29293	0.85188	4.39036	3.18262	1.20775	315647.0	81120.5	234527.0	0	0	0	0	0	8	84	30	31	82
1	16384	4	4	1	4	524288	99147	17.3316	5.70621	4.64114	1.06507	11.6254	10.3326	1.29277	332593.0	98149.3	234443.0	0	0	0	0	0	8	84	30	31	77
1	16384	8	2	4	4	262144	97466	23.8101	5.77029	4.71942	1.05087	18.0398	16.4621	1.57769	321159.0	97000.9	224158.0	0	0	0	0	0	8	84	30	31	71
4	32768	4	4	4	4	131072	62922	10.0841	2.18076	1.33356	0.8472	7.90339	5.59322	2.31017	531589.0	76400.8	455188.0	0	0	0	0	0	8	84	30	31	79
1	32768	8	4	4	8	1048576	102697	27.525	5.53481	4.47921	1.0556	21.9902	19.4517	2.53852	511056.0	97383.7	413672.0	0	0	0	0	0	8	84	30	31	73
1	32768	1	1	1	2	524288	194678	11.8699	3.42129	2.36569	1.0556	8.44863	6.26061	2.18802	631554.0	97383.7	534170.0	0	0	0	0	0	8	84	30	31	73
1	32768	1	4	2	4	131072	195100	11.8675	3.41653	2.36093	1.0556	8.45092	6.26291	2.18802	631554.0	97383.7	534170.0	0	0	0	0	0	8	84	30	31	73
2	131072	16	4	4	4	131072	66138	81.4702	3.6568	2.80966	0.847147	77.8134	68.3087	9.50465	2084740.0	80737.7	2004000.0	0	0	0	0	0	8	84	30	31	80
1	16384	16	1	4	16	1048576	94414	78.4471	5.92362	4.87748	1.04613	72.5235	69.564	2.95945	775104.0	96618.1	678486.0	0	0	0	0	0	8	84	30	31	69
1	16384	1	1	1	4	262144	170693	10.2812	3.75407	2.69847	1.0556	6.52713	5.31939	1.20775	331911.0	97383.7	234527.0	0	0	0	0	0	8	84	30	31	73
2	32768	2	2	2	8	524288	65240	15.8715	3.68635	2.84867	0.837681	12.1851	9.93679	2.24834	535334.0	79972.1	455361.0	0	0	0	0	0	8	84	30	31	76
2	131072	16	2	4	2	262144	81603	68.1378	3.11826	2.27584	0.842414	65.0195	55.5149	9.50465	2084360.0	80354.9	2004000.0	0	0	0	0	0	8	84	30	31	78
4	131072	2	2	4	4	1048576	51824	47.5723	2.46444	1.61961	0.844834	45.1078	36.8241	8.2837	2023790.0	76209.4	1947580.0	0	0	0	0	0	8	84	30	31	78
1	65536	8	1	2	16	524288	88108	40.0847	6.2765	5.228	1.0485	33.8082	29.2849	4.52326	981455.0	96809.5	884645.0	0	0	0	0	0	8	84	30	31	70
2	16384	8	4	4	8	524288	75256	15.5036	3.31611	2.46896	0.847147	12.1875	10.6098	1.57769	304896.0	80737.7	224158.0	0	0	0	0	0	8	84	30	31	80
4	131072	8	1	2	1	1048576	107282	29.5815	1.62018	0.782447	0.837734	27.9613	19.1737	8.78763	2069120.0	75635.2	1993480.0	0	0	0	0	0	8	84	30	31	75
