cycle_time,pipelining,cache_size,cache_assoc,cache_hit_latency,cache_line_sz,cache_queue_size,tlb_hit_latency,tlb_miss_latency,tlb_entries,tlb_max_outstanding_walks,tlb_assoc,tlb_bandwidth,l2cache_size,pipelined_dma,ignore_cache_flush,cycle,avg_power,fu_power,avg_fu_dynamic_power,avg_fu_leakage_power,avg_mem_power,avg_mem_dynamic_power,avg_mem_leakage_power,total_area,fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
1,1,16384,8,2,32,16,4,8,8,8,8,2,262144,0,1,63603,26.959,10.029,7.233060000000001,2.79591,16.93,15.9394,0.99067,362412.0,237927.0,124485.0,0,0,0,0,0,4,84,30,31,938
2,1,65536,2,2,64,16,3,16,16,8,2,1,262144,1,1,30777,22.5714,8.70224,6.14526,2.55697,13.8691,11.403,2.46617,400125.0,211649.0,188476.0,0,0,0,0,0,2,84,30,31,923
2,1,32768,1,1,32,128,1,4,32,4,8,1,262144,1,1,44606,15.8589,6.80015,4.25028,2.54987,9.05877,7.726089999999999,1.33268,316206.0,211075.0,105131.0,0,0,0,0,0,2,84,30,31,920
3,1,16384,2,1,32,32,1,16,8,4,4,1,1048576,0,0,40223,11.1028,5.4333,2.8821,2.5512,5.66955,4.96557,0.703973,273949.0,210940.0,63009.7,0,0,0,0,0,2,84,30,31,921
5,1,131072,16,4,64,32,2,16,8,8,2,1,262144,0,1,26428,22.19,5.0047,2.4508400000000004,2.55386,17.1853,12.247,4.9383300000000006,550912.0,210372.0,340540.0,0,0,0,0,0,2,84,30,31,922
2,0,16384,8,2,64,64,4,2,8,8,8,1,1048576,0,1,52392,10.2085,4.1515900000000014,3.59195,0.559645,6.05694,5.34747,0.7094659999999999,106705.0,50102.7,56602.5,0,0,0,0,0,2,84,30,31,79
4,0,32768,16,4,32,32,3,16,8,8,8,2,131072,1,0,66496,11.1956,1.86695,1.2612,0.605741,9.32867,7.1867800000000015,2.14189,307452.0,54094.5,253357.0,0,0,0,0,0,4,84,30,31,57
4,0,65536,8,1,64,64,4,8,32,4,4,1,131072,1,1,47207,9.46551,2.35874,1.80274,0.5560069999999999,7.10677,4.5582699999999985,2.5485,243401.0,48683.5,194717.0,0,0,0,0,0,2,84,30,31,77
5,1,131072,2,3,64,16,3,2,16,8,4,1,1048576,1,0,26088,18.65,5.03439,2.4829,2.5515,13.6156,8.93309,4.6824900000000005,544794.0,210181.0,334613.0,0,0,0,0,0,2,84,30,31,921
2,1,65536,16,2,32,128,2,2,64,8,4,2,262144,1,0,35677,44.8005,7.901160000000001,5.21207,2.68909,36.8993,33.3041,3.59521,628885.0,224796.0,404090.0,0,0,0,0,0,4,84,30,31,938
3,1,131072,4,1,64,16,2,8,64,4,4,2,262144,1,1,18423,38.9733,8.85839,6.17122,2.68716,30.1149,24.3987,5.7162,1094080.0,224334.0,869742.0,0,0,0,0,0,4,84,30,31,939
4,0,16384,1,1,32,128,1,8,8,8,2,2,524288,0,0,97265,3.79551,1.47175,0.866008,0.605741,2.32376,1.44284,0.8809239999999999,170145.0,54094.5,116051.0,0,0,0,0,0,4,84,30,31,57
1,0,131072,4,1,32,32,3,2,8,8,2,2,131072,1,0,48915,54.5054,10.0875,9.36701,0.720493,44.4179,38.3474,6.07051,939593.0,70064.3,869529.0,0,0,0,0,0,4,84,30,31,61
5,0,131072,1,2,64,128,1,4,16,4,2,2,1048576,0,1,33642,16.0914,2.5753,1.90348,0.671821,13.5161,7.85697,5.65909,782340.0,59547.1,722793.0,0,0,0,0,0,4,84,30,31,86
4,1,131072,2,2,32,32,1,2,64,4,8,1,131072,1,0,31136,23.0348,5.3022300000000016,2.7489,2.55333,17.7326,12.7876,4.94505,656426.0,210230.0,446196.0,0,0,0,0,0,2,84,30,31,921
1,0,131072,16,1,64,128,4,8,8,8,2,2,262144,0,1,42074,89.7885,11.6306,10.8675,0.7630899999999999,78.1579,71.7823,6.37565,892575.0,73509.6,819066.0,0,0,0,0,0,4,84,30,31,79
3,1,131072,16,1,64,64,3,16,8,8,2,1,524288,1,1,26336,32.4329,6.92802,4.37681,2.5512,25.5049,20.5665,4.9383300000000006,551480.0,210940.0,340540.0,0,0,0,0,0,2,84,30,31,921
2,0,65536,16,2,32,16,1,16,16,4,1,2,1048576,1,1,89561,19.5347,2.68503,2.06426,0.6207699999999999,16.8497,13.2545,3.59521,461597.0,57507.1,404090.0,0,0,0,0,0,4,84,30,31,64
2,1,16384,4,2,32,64,1,1,32,8,4,1,524288,0,0,41714,15.5428,7.0979,4.54566,2.5522400000000003,8.44492,7.72625,0.7186680000000001,267305.0,211266.0,56038.4,0,0,0,0,0,2,84,30,31,921
3,0,65536,2,1,32,16,4,8,8,8,8,2,1048576,1,1,59496,12.6708,2.51924,1.91933,0.599911,10.1516,7.0666,3.08497,441621.0,55513.7,386108.0,0,0,0,0,0,4,84,30,31,57
4,1,16384,8,3,32,128,4,4,16,8,8,1,524288,0,0,38072,10.3128,4.8097,2.25401,2.5557,5.5031300000000005,4.74454,0.758596,267030.0,210421.0,56608.5,0,0,0,0,0,2,84,30,31,922
4,1,16384,2,2,32,16,1,4,32,8,1,2,524288,1,1,31303,10.9475,5.38659,2.69596,2.69063,5.56095,4.66735,0.893599,340028.0,222723.0,117304.0,0,0,0,0,0,4,84,30,31,938
2,1,32768,4,2,32,32,4,2,8,8,4,2,262144,1,1,36704,24.502,7.75696,5.06787,2.68909,16.745,15.0721,1.6728900000000002,425419.0,224796.0,200623.0,0,0,0,0,0,4,84,30,31,938
1,0,16384,4,2,64,64,1,4,16,4,1,2,524288,1,1,56496,18.8604,8.851360000000003,8.090639999999999,0.7607229999999999,10.0091,9.16307,0.845992,176329.0,73318.2,103010.0,0,0,0,0,0,4,84,30,31,78
4,0,65536,8,1,32,64,3,8,32,8,8,2,1048576,1,1,56949,12.1441,2.0787,1.47296,0.605741,10.0654,6.7855,3.27989,454467.0,54094.5,400372.0,0,0,0,0,0,4,84,30,31,57
2,1,65536,4,4,32,32,2,16,64,4,4,1,1048576,0,0,38915,22.5916,7.42358,4.87134,2.5522400000000003,15.1681,12.4923,2.67573,447396.0,211266.0,236129.0,0,0,0,0,0,2,84,30,31,921
3,0,65536,2,4,64,64,3,1,64,8,2,2,1048576,1,1,45066,13.1705,3.1960900000000003,2.51572,0.680372,9.97441,7.067539999999998,2.90688,448228.0,62021.5,386206.0,0,0,0,0,0,4,84,30,31,91
4,0,32768,16,4,64,64,3,8,64,4,2,1,524288,0,0,52409,8.36089,2.1798,1.6238,0.5560069999999999,6.1810800000000015,4.72968,1.4514,157350.0,48683.5,108666.0,0,0,0,0,0,2,84,30,31,77
4,1,16384,16,3,64,64,3,4,16,4,8,2,524288,0,0,25325,19.6252,5.98922,3.2985900000000004,2.69063,13.636,12.2389,1.3971,403282.0,222723.0,180558.0,0,0,0,0,0,4,84,30,31,938
5,0,131072,1,1,64,32,3,8,32,8,1,2,1048576,1,0,35242,15.6577,2.49153,1.81734,0.674188,13.1662,7.50708,5.65909,782532.0,59738.5,722793.0,0,0,0,0,0,4,84,30,31,87
5,0,65536,8,4,64,32,2,2,32,4,8,1,1048576,0,1,49280,7.90711,1.86556,1.3161200000000002,0.5494359999999999,6.04156,3.49306,2.5485,242969.0,48251.6,194717.0,0,0,0,0,0,2,84,30,31,75
5,0,65536,2,1,64,16,4,1,32,4,1,1,131072,1,0,46422,7.56137,1.94662,1.39719,0.5494359999999999,5.61475,3.14858,2.46617,236727.0,48251.6,188476.0,0,0,0,0,0,2,84,30,31,75
2,1,65536,16,4,32,128,1,4,8,4,1,2,1048576,0,0,35912,43.9663,7.8658899999999985,5.1768,2.68909,36.1004,32.5052,3.59521,628885.0,224796.0,404090.0,0,0,0,0,0,4,84,30,31,938
3,0,131072,1,1,32,32,3,8,8,8,8,2,524288,0,0,38734,24.7653,3.54821,2.9483,0.599911,21.2171,15.2035,6.0136,927551.0,55513.7,872037.0,0,0,0,0,0,4,84,30,31,57
2,1,32768,2,1,32,128,1,4,16,4,2,1,524288,1,0,40569,17.282,7.22618,4.67395,2.5522400000000003,10.0558,8.69948,1.35632,317656.0,211266.0,106389.0,0,0,0,0,0,2,84,30,31,921
1,0,16384,4,3,32,128,4,8,16,8,2,1,524288,1,1,109539,11.7126,4.77985,4.2482,0.531641,6.93277,6.2141,0.7186680000000001,110720.0,54681.9,56038.4,0,0,0,0,0,2,84,30,31,47
5,1,65536,4,2,32,32,1,8,32,4,2,1,262144,0,0,35934,12.4404,4.36877,1.81964,2.54913,8.07161,5.39588,2.67573,446119.0,209990.0,236129.0,0,0,0,0,0,2,84,30,31,920
3,1,65536,16,2,64,64,3,8,32,8,4,1,1048576,0,1,31019,21.9299,6.28396,3.71856,2.5654,15.646,13.0225,2.62343,403476.0,212088.0,191388.0,0,0,0,0,0,2,84,30,31,927
5,1,16384,1,1,32,32,4,4,32,8,1,1,524288,1,0,40766,7.871110000000002,4.1569699999999985,1.60311,2.55386,3.71414,3.01593,0.69821,273494.0,210372.0,63121.4,0,0,0,0,0,2,84,30,31,922
2,1,32768,1,1,32,64,1,2,32,8,4,2,524288,1,0,43284,19.4712,6.97607,4.29171,2.68436,12.4952,10.8988,1.59633,444626.0,224413.0,220213.0,0,0,0,0,0,4,84,30,31,936
3,0,65536,1,4,64,32,2,16,64,4,1,1,131072,0,0,121474,5.9274,1.50089,0.947016,0.5538770000000001,4.4265,1.9659,2.4606,239086.0,49393.1,189693.0,0,0,0,0,0,2,84,30,31,77
5,1,16384,2,3,64,128,2,4,32,8,8,1,524288,1,0,31191,8.3809,4.64789,2.07746,2.57043,3.73301,3.08157,0.651439,264126.0,211712.0,52413.6,0,0,0,0,0,2,84,30,31,929
2,0,131072,4,4,64,128,2,4,32,4,8,1,262144,1,1,48971,21.8621,4.4023900000000005,3.84274,0.559645,17.4597,12.7619,4.69785,421100.0,50102.7,370997.0,0,0,0,0,0,2,84,30,31,79
3,1,16384,1,3,64,32,1,4,64,4,8,1,131072,0,1,34683,11.0004,5.8954,3.32527,2.57013,5.10499,4.45517,0.649817,264956.0,212471.0,52485.5,0,0,0,0,0,2,84,30,31,929
3,1,131072,2,4,32,16,4,1,32,4,4,2,1048576,0,0,21790,39.7414,7.944939999999999,5.25541,2.68953,31.7964,25.7673,6.02909,1094540.0,224525.0,870011.0,0,0,0,0,0,4,84,30,31,940
3,1,32768,2,3,32,128,3,4,64,8,8,1,262144,0,1,38259,13.0898,5.58268,3.03148,2.5512,7.50707,6.15075,1.35632,317329.0,210940.0,106389.0,0,0,0,0,0,2,84,30,31,921
5,0,32768,1,1,64,128,3,4,16,8,2,1,1048576,0,0,84520,3.89866,1.31428,0.764843,0.5494359999999999,2.58438,1.33031,1.25407,153405.0,48251.6,105153.0,0,0,0,0,0,2,84,30,31,75
2,0,65536,16,3,64,128,4,2,64,8,4,2,524288,1,0,46405,33.6906,4.66586,3.9741,0.691765,29.0248,25.454,3.57077,574996.0,63249.2,511747.0,0,0,0,0,0,4,84,30,31,94
1,1,65536,4,2,32,32,3,16,64,4,8,1,131072,1,0,56461,31.2608,10.8769,8.27455,2.60233,20.3839,17.7082,2.67573,458291.0,222162.0,236129.0,0,0,0,0,0,2,84,30,31,922
1,0,65536,8,1,64,16,1,16,16,8,2,2,262144,0,1,43461,42.4528,11.2834,10.5203,0.7630899999999999,31.1694,28.1196,3.04978,429398.0,73509.6,355888.0,0,0,0,0,0,4,84,30,31,79
5,0,16384,1,2,32,128,3,4,32,8,2,1,131072,1,0,100307,3.03667,1.1059,0.653487,0.45241,1.93077,1.23256,0.69821,103525.0,40403.9,63121.4,0,0,0,0,0,2,84,30,31,34
2,1,32768,1,2,64,16,3,4,16,4,2,1,131072,1,0,35566,16.8733,7.870989999999999,5.31875,2.5522400000000003,9.00227,7.7482,1.25407,316420.0,211266.0,105153.0,0,0,0,0,0,2,84,30,31,921
5,1,65536,16,4,64,16,1,8,16,8,2,2,524288,1,1,25254,27.2617,5.23884,2.54603,2.69281,22.0228,18.4521,3.57077,734755.0,223008.0,511747.0,0,0,0,0,0,4,84,30,31,940
2,0,131072,16,1,64,32,1,4,8,8,4,1,524288,1,0,40808,30.7267,5.17119,4.61155,0.559645,25.5555,20.6172,4.9383300000000006,390643.0,50102.7,340540.0,0,0,0,0,0,2,84,30,31,79
1,1,131072,8,4,32,64,2,8,64,4,4,2,1048576,0,1,32117,85.1206,17.0912,14.3,2.79118,68.0294,61.7442,6.28526,1142700.0,237544.0,905154.0,0,0,0,0,0,4,84,30,31,936
4,1,131072,2,4,32,32,2,1,16,4,8,1,262144,0,0,31279,22.9083,5.29363,2.73794,2.5557,17.6147,12.6696,4.94505,656617.0,210421.0,446196.0,0,0,0,0,0,2,84,30,31,922
3,0,131072,1,4,64,16,3,2,8,8,4,2,262144,1,1,42667,19.3151,3.3372300000000004,2.65686,0.680372,15.9779,10.3188,5.65909,784815.0,62021.5,722793.0,0,0,0,0,0,4,84,30,31,91
2,1,65536,8,4,64,64,4,1,8,4,1,2,1048576,1,0,26017,36.2119,9.79317,7.10645,2.68672,26.4187,23.3689,3.04978,580492.0,224604.0,355888.0,0,0,0,0,0,4,84,30,31,937
3,0,16384,8,4,32,32,1,8,32,8,1,1,131072,1,0,71334,6.40827,2.08683,1.61578,0.47105,4.32145,3.56285,0.758596,99302.4,42693.9,56608.5,0,0,0,0,0,2,84,30,31,42
4,1,32768,4,1,64,64,3,2,16,4,8,2,262144,1,0,25462,15.4241,5.97043,3.27981,2.69063,9.45362,7.89554,1.55808,423336.0,222723.0,200613.0,0,0,0,0,0,4,84,30,31,938
5,1,32768,8,2,64,32,4,1,8,8,2,1,131072,0,1,31312,10.2211,4.62136,2.06987,2.5515,5.59972,4.27529,1.32443,305568.0,210181.0,95386.9,0,0,0,0,0,2,84,30,31,921
5,1,131072,4,2,64,128,1,2,64,4,4,2,131072,1,0,18056,26.9398,6.24841,3.5603300000000004,2.68808,20.6914,14.9752,5.7162,1092370.0,222625.0,869742.0,0,0,0,0,0,4,84,30,31,938
3,1,131072,4,3,32,32,1,2,32,8,1,1,524288,0,0,30959,28.639,6.28179,3.73059,2.5512,22.3572,17.3887,4.96851,653591.0,210940.0,442651.0,0,0,0,0,0,2,84,30,31,921
3,0,32768,8,1,32,16,3,4,8,4,1,1,1048576,0,0,72164,7.582969999999999,2.05137,1.59215,0.459217,5.5316,4.11103,1.42058,149256.0,41736.9,107519.0,0,0,0,0,0,2,84,30,31,37
4,0,32768,4,4,32,16,4,4,64,8,4,2,131072,1,1,67733,7.5556,1.8441,1.23835,0.605741,5.7115,4.03861,1.6728900000000002,254717.0,54094.5,200623.0,0,0,0,0,0,4,84,30,31,57
2,1,16384,16,1,32,64,1,2,32,4,8,1,131072,1,0,40844,21.6617,7.19457,4.64234,2.5522400000000003,14.4671,13.5335,0.933599,282846.0,211266.0,71579.2,0,0,0,0,0,2,84,30,31,921
1,0,131072,4,4,64,128,4,16,32,4,2,2,524288,1,1,48902,44.4393,10.111,9.35024,0.7607229999999999,34.3283,28.6121,5.7162,943060.0,73318.2,869742.0,0,0,0,0,0,4,84,30,31,78
2,0,65536,4,3,64,128,1,4,8,8,8,1,1048576,1,1,48253,15.0372,4.4597,3.90006,0.559645,10.5775,8.07428,2.50325,242820.0,50102.7,192717.0,0,0,0,0,0,2,84,30,31,79
5,1,131072,4,3,64,64,4,4,8,4,4,1,262144,1,1,26419,18.6956,5.00004,2.45091,2.54913,13.6956,8.997710000000003,4.69785,580987.0,209990.0,370997.0,0,0,0,0,0,2,84,30,31,920
4,1,16384,4,3,32,128,4,1,16,4,2,1,262144,1,1,37872,9.79117,4.82171,2.26601,2.5557,4.96945,4.25079,0.7186680000000001,266460.0,210421.0,56038.4,0,0,0,0,0,2,84,30,31,922
1,0,131072,16,2,32,128,1,2,32,4,1,1,524288,0,1,53854,55.2257,9.15612,8.63631,0.519808,46.0695,40.7695,5.30006,436421.0,53724.9,382696.0,0,0,0,0,0,2,84,30,31,42
4,0,16384,16,4,32,16,4,8,16,8,8,1,1048576,0,1,75247,6.41905,1.59719,1.1334799999999998,0.463714,4.82186,3.88826,0.933599,112798.0,41218.7,71579.2,0,0,0,0,0,2,84,30,31,38
2,0,131072,16,2,32,64,4,4,64,8,8,2,1048576,0,1,42938,61.8071,4.92381,4.3101400000000005,0.613671,56.8833,50.0826,6.800669999999998,875797.0,56932.9,818865.0,0,0,0,0,0,4,84,30,31,61
2,0,16384,2,1,32,64,2,16,64,4,4,2,1048576,0,0,66289,8.780669999999999,3.4052300000000004,2.78683,0.618404,5.37545,4.48185,0.893599,174620.0,57315.7,117304.0,0,0,0,0,0,4,84,30,31,63
2,0,32768,4,2,32,128,2,16,32,4,4,1,524288,0,1,75420,9.64735,2.9841,2.5001900000000004,0.483917,6.66325,5.28792,1.37533,150191.0,43977.7,106213.0,0,0,0,0,0,2,84,30,31,47
3,1,32768,1,1,64,16,4,1,64,8,8,1,131072,1,0,34604,12.7591,5.88403,3.33046,2.55357,6.87511,5.62104,1.25407,316284.0,211131.0,105153.0,0,0,0,0,0,2,84,30,31,922
2,1,32768,16,3,32,32,4,4,32,8,4,1,524288,0,1,41280,24.3389,7.1456800000000005,4.59344,2.5522400000000003,17.1932,15.6501,1.54313,319941.0,211266.0,108674.0,0,0,0,0,0,2,84,30,31,921
4,1,16384,2,1,64,32,1,2,32,8,1,2,524288,1,0,25581,11.4289,5.9557,3.26507,2.69063,5.47315,4.649,0.824156,325691.0,222723.0,102968.0,0,0,0,0,0,4,84,30,31,938
1,1,32768,16,1,32,32,1,1,16,4,8,1,262144,0,0,62503,32.5592,10.0772,7.47723,2.59996,22.482,20.9389,1.54313,330645.0,221971.0,108674.0,0,0,0,0,0,2,84,30,31,921
2,0,131072,1,2,32,64,1,2,32,8,1,2,131072,1,1,37466,35.1423,5.55334,4.93967,0.613671,29.5889,23.5754,6.0136,928970.0,56932.9,872037.0,0,0,0,0,0,4,84,30,31,61
1,1,32768,2,2,64,64,4,2,64,8,8,1,1048576,0,1,39675,29.6968,14.3974,11.7643,2.63309,15.2994,14.0296,1.26981,331047.0,224650.0,106397.0,0,0,0,0,0,2,84,30,31,935
5,1,65536,2,1,32,64,3,1,64,4,1,1,262144,0,1,35448,12.171,4.39877,1.84254,2.55623,7.77223,5.14923,2.623,398958.0,210564.0,188394.0,0,0,0,0,0,2,84,30,31,923
1,1,16384,8,3,64,16,2,4,8,8,1,1,131072,1,1,41369,27.7275,13.9157,11.2826,2.63309,13.8118,13.1023,0.7094659999999999,281253.0,224650.0,56602.5,0,0,0,0,0,2,84,30,31,935
2,1,65536,1,4,64,32,2,1,8,8,1,1,524288,0,1,31121,22.4252,8.64682,6.07566,2.57117,13.7784,11.3178,2.4606,402490.0,212798.0,189693.0,0,0,0,0,0,2,84,30,31,929
3,0,65536,1,4,32,128,4,2,16,4,2,2,1048576,0,0,106319,8.5918,1.67237,1.0819299999999998,0.590445,6.91943,3.84995,3.06948,442526.0,54748.1,387777.0,0,0,0,0,0,4,84,30,31,53
3,0,32768,2,2,64,16,1,16,32,4,4,1,1048576,1,1,45280,8.5964,3.09403,2.54015,0.5538770000000001,5.5023800000000005,4.23257,1.26981,155790.0,49393.1,106397.0,0,0,0,0,0,2,84,30,31,77
3,0,16384,8,2,32,128,1,4,64,8,4,1,262144,1,0,65263,6.88104,2.22816,1.7665799999999998,0.461584,4.65287,3.89428,0.758596,98536.8,41928.3,56608.5,0,0,0,0,0,2,84,30,31,38
5,0,131072,8,4,64,128,1,16,8,8,8,2,131072,0,1,38295,16.6665,2.34399,1.6721700000000002,0.671821,14.3225,8.452960000000001,5.86951,806381.0,59547.1,746834.0,0,0,0,0,0,4,84,30,31,86
1,0,65536,2,4,64,32,3,4,64,8,8,2,1048576,0,0,52820,30.4393,9.41947,8.65638,0.7630899999999999,21.0198,18.113,2.90688,459716.0,73509.6,386206.0,0,0,0,0,0,4,84,30,31,79
4,0,131072,4,2,32,16,1,1,8,4,2,2,262144,1,0,35049,22.4392,2.98915,2.38341,0.605741,19.4501,13.3796,6.07051,923623.0,54094.5,869529.0,0,0,0,0,0,4,84,30,31,57
2,1,16384,4,2,64,64,1,2,64,4,4,2,524288,0,0,26933,19.8663,9.55222,6.8654899999999985,2.68672,10.3141,9.46812,0.845992,327615.0,224604.0,103010.0,0,0,0,0,0,4,84,30,31,937
3,1,65536,8,2,32,16,3,1,8,4,2,2,131072,0,0,31607,25.8448,6.32172,3.62982,2.6919,19.5231,16.2432,3.27989,625089.0,224716.0,400372.0,0,0,0,0,0,4,84,30,31,941
2,1,65536,8,4,32,16,4,2,16,8,8,1,1048576,1,1,40339,23.1629,7.25281,4.70058,2.5522400000000003,15.9101,13.1805,2.72963,447842.0,211266.0,236576.0,0,0,0,0,0,2,84,30,31,921
2,0,16384,2,1,64,64,2,4,16,4,4,1,262144,1,0,46371,10.6422,4.61798,4.05834,0.559645,6.02423,5.37279,0.651439,102516.0,50102.7,52413.6,0,0,0,0,0,2,84,30,31,79
1,0,32768,16,1,32,128,4,8,32,8,2,1,131072,0,0,103175,19.7717,5.04181,4.51017,0.531641,14.7299,13.1868,1.54313,163356.0,54681.9,108674.0,0,0,0,0,0,2,84,30,31,47
4,0,16384,2,2,64,64,2,4,8,8,4,2,131072,0,0,38417,6.7756300000000005,2.85218,2.16597,0.6862020000000001,3.92346,3.0993,0.824156,163570.0,60602.3,102968.0,0,0,0,0,0,4,84,30,31,91
3,0,16384,2,4,64,32,2,4,8,8,2,1,524288,0,0,51376,6.67637,2.79246,2.23858,0.5538770000000001,3.88392,3.23248,0.651439,101807.0,49393.1,52413.6,0,0,0,0,0,2,84,30,31,77
2,0,131072,2,1,64,64,2,16,16,8,2,1,131072,0,0,43674,23.5552,4.86862,4.30897,0.559645,18.6866,14.0041,4.6824900000000005,384715.0,50102.7,334613.0,0,0,0,0,0,2,84,30,31,79
3,0,16384,8,2,32,16,2,8,64,4,8,2,131072,0,1,61517,8.839030000000003,2.45646,1.85655,0.599911,6.3825699999999985,5.3919,0.99067,179998.0,55513.7,124485.0,0,0,0,0,0,4,84,30,31,57
1,0,65536,8,1,64,128,3,1,16,8,2,1,131072,1,0,52999,28.1311,9.33916,8.76966,0.569505,18.7919,16.2434,2.5485,252462.0,57744.4,194717.0,0,0,0,0,0,2,84,30,31,63
3,0,65536,1,1,32,64,1,1,32,8,1,1,1048576,0,1,95718,7.5868699999999984,1.69616,1.20855,0.487615,5.89071,3.27327,2.61744,233628.0,44033.7,189594.0,0,0,0,0,0,2,84,30,31,49
3,1,32768,16,1,64,32,1,16,8,8,2,2,1048576,0,1,25714,27.015,7.1117,4.4198,2.6919,19.9033,17.8683,2.03503,478037.0,224716.0,253320.0,0,0,0,0,0,4,84,30,31,941
4,0,131072,8,3,32,32,3,4,64,8,1,2,1048576,1,0,40850,21.7331,2.65081,2.04507,0.605741,19.0823,12.7971,6.28526,959248.0,54094.5,905154.0,0,0,0,0,0,4,84,30,31,57
1,1,32768,4,3,64,128,2,2,32,8,4,2,131072,0,0,37672,38.0027,14.9579,12.1644,2.79355,23.0448,21.4867,1.55808,438349.0,237736.0,200613.0,0,0,0,0,0,4,84,30,31,937
5,1,65536,4,1,64,64,1,8,8,4,2,1,1048576,0,1,29938,12.2579,4.7157300000000015,2.16423,2.5515,7.542219999999999,5.0389599999999986,2.50325,402898.0,210181.0,192717.0,0,0,0,0,0,2,84,30,31,921
4,1,16384,1,3,32,64,3,16,64,8,1,1,262144,0,0,41115,9.02258,4.64025,2.08692,2.55333,4.3823300000000005,3.68412,0.69821,273352.0,210230.0,63121.4,0,0,0,0,0,2,84,30,31,921
5,0,16384,1,3,32,16,4,1,8,8,2,1,262144,0,0,100453,3.03857,1.10959,0.6524449999999999,0.457143,1.92898,1.23077,0.69821,103908.0,40786.8,63121.4,0,0,0,0,0,2,84,30,31,36
2,0,65536,16,4,64,128,3,1,16,4,1,1,262144,1,1,57527,17.4099,3.83585,3.2762,0.559645,13.5741,10.9507,2.62343,241491.0,50102.7,191388.0,0,0,0,0,0,2,84,30,31,79
3,1,16384,4,4,32,32,2,2,64,4,4,2,1048576,1,0,32809,13.8469,6.191319999999998,3.49706,2.69426,7.65563,6.7363800000000005,0.91925,342269.0,224908.0,117361.0,0,0,0,0,0,4,84,30,31,942
4,1,65536,8,4,32,64,4,16,8,4,2,2,524288,1,0,31181,20.9008,5.40324,2.70552,2.69773,15.4976,12.2177,3.27989,623670.0,223297.0,400372.0,0,0,0,0,0,4,84,30,31,941
4,1,65536,4,4,64,32,3,8,16,4,1,2,524288,0,1,24346,19.8076,6.1156,3.42261,2.69299,13.692,10.7241,2.96795,577665.0,222914.0,354750.0,0,0,0,0,0,4,84,30,31,939
1,0,131072,1,4,32,16,1,8,8,8,4,1,131072,1,1,58379,42.4843,8.48686,7.96705,0.519808,33.9975,29.062,4.93548,499764.0,53724.9,446039.0,0,0,0,0,0,2,84,30,31,42
4,1,65536,8,3,64,64,1,2,64,8,2,1,1048576,0,1,30966,14.5402,5.30968,2.75871,2.55097,9.23052,6.68202,2.5485,404756.0,210039.0,194717.0,0,0,0,0,0,2,84,30,31,920
1,0,16384,8,1,32,16,1,2,16,8,1,1,524288,0,1,102369,13.2874,5.0803699999999985,4.5487199999999985,0.531641,8.207,7.448410000000001,0.758596,111290.0,54681.9,56608.5,0,0,0,0,0,2,84,30,31,47
5,0,16384,1,3,64,32,2,4,64,4,2,2,262144,0,1,99650,3.03924,1.32034,0.646155,0.674188,1.7189,0.90186,0.817041,162684.0,59738.5,102946.0,0,0,0,0,0,4,84,30,31,87
1,1,32768,8,2,64,64,3,1,32,8,2,1,262144,1,0,39236,32.9823,14.529000000000002,11.8959,2.63309,18.4533,17.1288,1.32443,320037.0,224650.0,95386.9,0,0,0,0,0,2,84,30,31,935
5,0,65536,2,3,32,32,4,4,32,8,1,2,1048576,1,0,60881,8.90122,1.67288,1.06495,0.607926,7.228339999999998,4.1433800000000005,3.08497,440487.0,54379.1,386108.0,0,0,0,0,0,4,84,30,31,59
5,1,16384,16,3,32,128,4,8,32,4,1,2,262144,1,0,30716,16.2819,4.82448,2.1222,2.70228,11.4574,10.0208,1.43661,393264.0,223773.0,169490.0,0,0,0,0,0,4,84,30,31,944
4,1,16384,1,1,32,32,3,2,8,4,2,2,131072,0,0,38155,9.44866,4.8966400000000005,2.21074,2.68589,4.55202,3.6711,0.8809239999999999,338391.0,222340.0,116051.0,0,0,0,0,0,4,84,30,31,936
3,1,65536,8,4,32,64,1,1,32,8,1,2,524288,0,1,31785,26.1138,6.30414,3.60988,2.69426,19.8097,16.5298,3.27989,625280.0,224908.0,400372.0,0,0,0,0,0,4,84,30,31,942
1,0,32768,16,3,64,64,2,1,8,8,8,2,1048576,0,1,51205,38.825,9.69249,8.9294,0.7630899999999999,29.1325,27.0974,2.03503,326830.0,73509.6,253320.0,0,0,0,0,0,4,84,30,31,79
3,1,131072,1,1,64,16,2,1,64,8,1,2,524288,1,1,18401,37.7526,8.867939999999997,6.17841,2.68953,28.8847,23.2256,5.65909,947318.0,224525.0,722793.0,0,0,0,0,0,4,84,30,31,940
1,1,32768,16,2,32,64,4,1,64,4,2,2,131072,0,1,62419,43.4023,10.1689,7.37057,2.79828,33.2334,31.0916,2.14189,491476.0,238119.0,253357.0,0,0,0,0,0,4,84,30,31,939
3,0,32768,2,1,64,32,3,1,32,4,4,2,131072,1,1,38683,11.7434,3.61119,2.93082,0.680372,8.13219,6.59974,1.53246,262995.0,62021.5,200974.0,0,0,0,0,0,4,84,30,31,91
